date,ret_eom,gvkey,iid,excntry,stock_ret,year,month,char_date,char_eom,me,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,bidaskhl_21d,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,ami_126d,ivol_capm_252d,betadown_252d,prc_highprc_252d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety
20050228,20050228,8859.0,01,USA,0.116275,2005,2,20050131,20050131,1325.3281107,52.720001221,1325.3281107,0.0091184087,0.018432993,-0.004140399,0.1532740593,0.3564595447,0.5170837821,0.6977517309,0.5551298168,0.0971718467,1.287057741,0.040921241,0.0546234491,-0.003290732,0.0247378049,0.4250706756,0.3901204683,-0.356463714,0.2675894921,-0.180640505,0.4125173601,-0.641761457,0.0276564954,0.0,0.0,0.1069076864,0.0877414703,0.019166216,0.1622855671,0.0315859405,0.1306996266,0.12802163,-0.12802163,0.0046525042,0.0851808935,0.065507965,0.1947614265,0.2209779838,0.2286125756,0.0921420386,0.1314787596,0.1404032445,0.0123816145,0.12802163,-0.086193382,-1.713235746,-0.214215012,-4.257876958,0.935716781,1.1830760912,1.5488576449,2.0070652421,,0.0402430797,0.1432720353,-0.097450596,1.0,0.2135694177,0.1302412217,0.1593074992,-0.542419549,1.1097163258,0.0402849143,0.0215671135,0.0099451619,0.0016237139,,0.0347143233,-0.078144203,-0.242196133,0.2541305923,3.0992679115,0.8346187102,-0.665404984,0.1920775831,0.2775487977,0.2690158333,0.3149092446,1.6413143618,0.1384524269,0.1347846015,0.05403364,1.7631787796,0.0710598276,0.7171770619,0.7997387883,0.7421423874,5.0,-3.238176582,3.3053716043,432.78075408,-0.485845239,-0.019590129,0.0328327751,0.7325544461,0.4154737197,0.1464633538,0.1169831069,0.9654047097,0.0382825955,0.1014239409,0.0873798715,0.0083986749,-0.000671532,,0.4306270615,0.0883961973,0.5326367192,17.414065991,0.6382392833,0.1679554668,0.5368330376,0.3714098605,0.675932659,0.00062805,10098212.1017967,0.88922753,0.01032551,0.71053261,0.00101826,0.00120466,0.0077875,0.02362159,1.60738809,0.12003958,2.88363868,0.02301959,1.02124146,0.02300459,1.31332853,0.04323354,0.09764465,0.0289984,1.51689783,0.00179157,0.01693943,1.9158004,1.0,0.4116213,1.1551873893,2.1349661442,541,0.195499202,0.5277432858,0.1538354376,-0.220319898
20050331,20050331,8859.0,01,USA,-0.091674,2005,3,20050228,20050228,1479.4301116,58.849998474,1479.4301116,0.0081686071,0.018432993,-0.004140398,0.1162746027,0.3442972837,0.7275912591,0.7931604886,0.7229842238,-0.015220018,1.4155538286,-0.08356601,0.0727907776,0.0158454771,0.0242566065,0.3959658368,0.416065515,-0.318927962,0.4544136557,-0.404839384,0.5797730953,-0.648367072,0.0387779956,0.0,0.0,0.1118510374,0.0857171751,0.0261338624,0.1506752933,0.0185611529,0.1321141404,0.1196120156,-0.119612016,0.0141029475,0.0802950334,0.0677663278,0.2309025499,0.2319998881,0.2577331482,0.1038399827,0.1677476115,0.1325885778,0.0125494609,0.1200391169,-0.071690611,-1.223456405,-0.191302627,-3.264729102,0.8859420031,1.410678822,1.8306151807,2.4753829359,,0.044908028,0.3051314144,0.0815333131,2.0,0.2209088056,0.1264404239,0.0914381168,-0.429780281,0.7187268925,0.0357076052,0.0202518347,0.0083536124,0.0014637264,,0.0851750058,-0.032094531,-0.197119879,0.2264381554,1.5033737889,1.3828172125,-0.672030432,0.2237862744,0.3223320713,0.2978039971,0.323863918,1.7192795638,0.1336568688,0.1603092772,-0.020789316,1.6757504192,0.071379846,0.7331653947,1.3409020172,0.7256256167,5.0,-3.804473829,3.9124079953,481.58773789,-0.815377001,0.0680051677,0.0372800283,0.6282973374,0.3749349129,0.0885151647,0.0602995703,0.9870476398,0.0389332349,0.0839762548,0.0707671144,0.0077935415,-9.1251e-05,,0.3760686544,0.0949938063,0.5076161838,17.551662795,0.6632436803,0.2928139334,0.8331396859,0.367960736,0.7264817903,0.00081043,12583324.1425176,0.78019284,0.01155969,0.65682578,0.00095717,0.00109987,0.00714813,0.01343087,-0.32323606,-0.29874009,1.1834151,0.0129872,-0.58346122,0.01134068,0.18178441,0.02547274,0.04795739,0.01819768,-0.12586732,0.00142311,0.01659914,1.94628825,0.9974576,0.43094761,1.1928687508,1.2716062628,542,0.2289550276,0.6021783795,-0.248269336,0.1572939404
20050429,20050430,8859.0,01,USA,-0.053638,2005,4,20050331,20050331,1338.5452723,53.319999695,1338.5452723,0.0094746023,0.0191206918,-0.006279698,-0.091673732,0.2873705424,0.726515067,0.8247171779,1.0987038356,0.088276157,1.5979839096,-0.03977412,0.068072631,-0.003933606,0.0275172475,0.3959658368,0.416065515,-0.318927962,0.4544136557,-0.404839384,0.5797730953,-0.648367072,0.0387779956,0.0,0.0,0.1118510374,0.0857171751,0.0261338624,0.1506752933,0.0185611529,0.1321141404,0.1196120156,-0.119612016,0.0141029475,0.0802950334,0.0677663278,0.2309025499,0.2319998881,0.2577331482,0.1038399827,0.1677476115,0.1325885778,0.0125494609,0.1200391169,-0.071690611,-1.223456405,-0.191302627,-3.264729102,0.8859420031,1.410678822,1.8306151807,2.4753829359,,0.044908028,0.3051314144,0.0815333131,2.0,0.2209088056,0.1264404239,0.0914381168,-0.429780281,0.7187268925,0.0357076052,0.0202518347,0.0083536124,0.0014637264,,0.0851750058,-0.032094531,-0.197119879,0.2264381554,1.5033737889,1.3828172125,-0.672030432,0.2237862744,0.3223320713,0.2978039971,0.323863918,1.7192795638,0.1336568688,0.1603092772,-0.020789316,1.6757504192,0.071379846,0.7331653947,1.3409020172,0.7256256167,5.0,-3.804473829,3.9124079953,481.58773789,-0.815377001,0.0680051677,0.0372800283,0.6944270166,0.4143976386,0.0978315808,0.0666462329,1.0909365788,0.0430310436,0.0928149406,0.0782155092,0.0086138289,-0.000100856,,0.4131775414,0.1043673991,0.5468292121,17.364138045,0.7531909781,0.68142048,0.9650233549,0.3596043148,0.7347718761,0.00060688,15880674.9604492,0.73189448,0.01325456,0.63148496,0.00083605,0.00096773,0.00578162,0.02838655,-0.44746176,0.25422135,2.43300929,0.02629291,0.03927906,0.02277805,-0.12710642,0.03279597,0.04525041,0.02876379,-0.27368822,0.0013227,0.01824479,1.91358087,0.8601387,0.43486747,1.3457015733,1.5460842284,543,0.2002955626,0.5995368994,-0.248852063,0.1057034922
20050531,20050531,8859.0,01,USA,0.028339,2005,5,20050429,20050430,1266.747817,50.459999084,1266.747817,0.0100116093,0.0191206918,-0.006279698,-0.053638421,0.0139415442,0.5861793333,0.7740056837,0.9852701979,0.2659232511,1.7422122058,0.091911763,0.0548407961,0.0211992568,0.0263802522,0.3959658368,0.416065515,-0.318927962,0.4544136557,-0.404839384,0.5797730953,-0.648367072,0.0387779956,0.0,0.0,0.1118510374,0.0857171751,0.0261338624,0.1506752933,0.0185611529,0.1321141404,0.1196120156,-0.119612016,0.0141029475,0.0802950334,0.0677663278,0.2309025499,0.2319998881,0.2577331482,0.1038399827,0.1677476115,0.1325885778,0.0125494609,0.1200391169,-0.071690611,-1.223456405,-0.191302627,-3.264729102,0.8859420031,1.410678822,1.8306151807,2.4753829359,,0.044908028,0.3051314144,0.0815333131,2.0,0.2209088056,0.1264404239,0.0914381168,-0.429780281,0.7187268925,0.0357076052,0.0202518347,0.0083536124,0.0014637264,,0.0851750058,-0.032094531,-0.197119879,0.2264381554,1.5033737889,1.3828172125,-0.672030432,0.2237862744,0.3223320713,0.2978039971,0.323863918,1.7192795638,0.1336568688,0.1603092772,-0.020789316,1.6757504192,0.071379846,0.7331653947,1.3409020172,0.7256256167,5.0,-3.804473829,3.9124079953,481.58773789,-0.815377001,0.0680051677,0.0372800283,0.7337861471,0.4378851043,0.103376535,0.0704236461,1.1527693045,0.0454699817,0.0980755588,0.0826486524,0.0091020484,-0.000106572,,0.4350551526,0.1098936177,0.5645620936,17.252526871,0.7311027151,0.5533893352,0.7602795586,0.3654298432,0.7259072869,0.00064593,18076489.9829559,0.62425062,0.01452887,0.57344808,0.00074246,0.00090952,0.00920496,0.01927356,0.16815533,-0.10732464,3.54336419,0.01949718,0.50511173,0.01791055,-0.1164204,0.03288283,0.04779702,0.02766479,-0.09466264,0.00115053,0.0172539,2.07733943,0.81400222,0.44065638,1.3191241513,1.5775236139,544,0.1210334832,0.6240221344,-0.286009059,0.0340168241
20050630,20050630,8859.0,01,USA,0.024186,2005,6,20050531,20050531,1302.6465447,51.88999939,1302.6465447,0.0097357063,0.0191206918,-0.006279695,0.0283392854,-0.140394919,0.2899276112,0.6577193848,0.7206366878,0.1462511688,2.35254053,0.0969697312,0.0486016647,0.0864946973,0.0249620755,0.230832682,0.8176084371,-0.006039689,0.1406215122,0.434779977,0.802030681,-0.559272012,0.0155132776,0.0,0.0,0.0558272194,0.0477104305,0.0081167889,0.1158759782,0.0052329498,0.1106430284,0.0690599863,-0.069059986,0.0260556927,0.0689139914,0.0883252274,0.2441755949,0.2111613982,0.3367305971,0.1475289599,0.1824707855,0.0773166137,0.0082566274,0.0690599863,-0.03419183,-0.509695182,-0.103251817,-1.539167486,0.8768719162,1.2948199953,1.6240811874,2.0658965831,,0.0247936283,0.3051314144,0.0815333131,3.0,0.1461734644,0.1264404239,0.1266646351,-0.23202438,0.8459884051,0.0611711046,0.0365037084,0.0473247456,0.0265211744,,0.4600637514,0.1734887578,-0.075635204,0.2307662996,1.4496823839,4.9286728493,-0.62753602,0.217819928,0.3005393024,0.389818675,0.2599043501,1.8126253687,0.1088453562,0.176969568,-0.001290541,1.9761820757,0.0700938058,0.6959595207,1.7607790919,0.5722615952,5.0,-3.192481402,3.9296560202,693.45196344,0.0752200967,-0.087371337,0.0389262219,0.8728584163,0.4416892689,0.2365584135,0.2149170864,1.2846639074,0.0651619584,0.0950065853,0.0764351623,0.0088512114,0.0021694296,,0.5118400975,0.1271439661,0.4563684826,17.437545461,0.6886252014,0.4367017121,0.4364028097,0.3457163,0.7300954944,0.00074828,19345639.5500397,0.53960185,0.01512312,0.51239994,0.00069637,0.00090597,0.00889628,0.01794156,1.46084937,0.14129072,3.64616321,0.01411149,-0.2968361,0.01526657,-0.02231372,0.03505143,0.04312284,0.02350413,0.35747276,0.00107475,0.01781909,2.09468697,0.83707046,0.44171598,1.3725550084,1.643914579,545,-0.000774707,0.6062094766,0.0441582899,-0.474529934
20050729,20050731,8859.0,1.0,USA,0.150726,2005,7,20050630,20050630,1337.3362377,53.009998322,1337.3362377,0.0099402889,0.023157724,-0.011174386,0.0241857581,-0.02681921,0.1379913706,0.5261800568,0.6129873521,0.2159877381,2.5773474533,-0.065708436,0.0567738642,0.034545619,0.0312514359,0.230832682,0.8176084371,-0.006039689,0.1406215122,0.434779977,0.802030681,-0.559272012,0.0155132776,0.0,0.0,0.0558272194,0.0477104305,0.0081167889,0.1158759782,0.0052329498,0.1106430284,0.0690599863,-0.069059986,0.0260556927,0.0689139914,0.0883252274,0.2441755949,0.2111613982,0.3367305971,0.1475289599,0.1824707855,0.0773166137,0.0082566274,0.0690599863,-0.03419183,-0.509695182,-0.103251817,-1.539167486,0.8768719162,1.2948199953,1.6240811874,2.0658965831,,0.0247936283,0.3051314144,0.0815333131,3.0,0.1461734644,0.1264404239,0.1266646351,-0.23202438,0.8459884051,0.0611711046,0.0365037084,0.0473247456,0.0265211744,,0.4600637514,0.1734887578,-0.075635204,0.2307662996,1.4496823839,4.9286728493,-0.62753602,0.217819928,0.3005393024,0.389818675,0.2599043501,1.8126253687,0.1088453562,0.176969568,-0.001290541,1.9761820757,0.0700938058,0.6959595207,1.7607790919,0.5722615952,5.0,-3.192481402,3.9296560202,693.45196344,0.0752200967,-0.087371337,0.0389262219,0.850216997,0.4302321165,0.2304222314,0.2093422672,1.2513405028,0.0634716967,0.0925421719,0.0744524804,0.0086216164,0.0021131559,,0.5008615492,0.1244168328,0.4307370164,17.486721051,0.7028384787,0.3408606784,0.1628739488,0.324967629,0.7260389773,0.00083157,19745058.4728516,0.5211805,0.01503418,0.50334494,0.00070788,0.00087909,0.00598623,0.01495579,0.47918417,-0.15312334,3.44318489,0.01515735,1.05033255,0.01471899,0.29247981,0.02575243,0.04729067,0.01837261,0.73355112,0.00100099,0.01812601,2.0590268,0.85513788,0.44144633,1.4043182773,1.1986006412,546,-0.029597721,0.6011362381,0.0225877341,-0.489899743
20050831,20050831,8859.0,01,USA,0.008361,2005,8,20050729,20050731,1538.908,61.0,1538.908,0.0086382737,0.023157724,-0.01117438,0.1507263184,0.0532104506,0.0106136917,0.5809733421,0.7681832286,0.5170837821,1.762027634,0.0127472933,0.0693174119,0.0640464183,0.0223015343,0.230832682,0.8176084371,-0.006039689,0.1406215122,0.434779977,0.802030681,-0.559272012,0.0155132776,0.0,0.0,0.0558272194,0.0477104305,0.0081167889,0.1158759782,0.0052329498,0.1106430284,0.0690599863,-0.069059986,0.0260556927,0.0689139914,0.0883252274,0.2441755949,0.2111613982,0.3367305971,0.1475289599,0.1824707855,0.0773166137,0.0082566274,0.0690599863,-0.03419183,-0.509695182,-0.103251817,-1.539167486,0.8768719162,1.2948199953,1.6240811874,2.0658965831,,0.0247936283,0.3051314144,0.0815333131,3.0,0.1461734644,0.1264404239,0.1266646351,-0.23202438,0.8459884051,0.0611711046,0.0365037084,0.0473247456,0.0265211744,,0.4600637514,0.1734887578,-0.075635204,0.2307662996,1.4496823839,4.9286728493,-0.62753602,0.217819928,0.3005393024,0.389818675,0.2599043501,1.8126253687,0.1088453562,0.176969568,-0.001290541,1.9761820757,0.0700938058,0.6959595207,1.7607790919,0.5722615952,5.0,-3.192481402,3.9296560202,693.45196344,0.0752200967,-0.087371337,0.0389262219,0.738852485,0.3738787504,0.2002406902,0.1819218563,1.0874353763,0.0551579432,0.0804206619,0.0647004239,0.0074923257,0.0018363671,,0.4453547782,0.1106286379,0.4500247721,17.728597039,0.7586832826,0.2411142525,-0.461835716,0.3227179659,0.7356992782,0.00122072,18768117.7966156,0.48052606,0.01389543,0.46350684,0.00078195,0.00089972,0.00726155,0.01205925,-0.51126336,-0.01499297,1.04217507,0.0101307,-0.35895679,0.01028526,-0.06676308,0.02819102,0.04361821,0.01720984,0.02093095,0.001004,0.01811654,2.13833895,0.98402966,0.44048695,1.4224514525,1.3080949998,547,-0.026323558,0.5869385983,0.0373244477,-0.479109609
20050930,20050930,8859.0,01,USA,0.079093,2005,9,20050831,20050831,1554.2346376,61.509998322,1554.2346376,0.0085530898,0.0197550296,-0.007843159,0.008360628,0.1785575067,0.0418043821,0.5633367776,1.0090845863,0.7275912591,1.6943276633,0.1169704124,0.0594437951,-0.065749637,0.0335228314,0.1940808783,0.7129219009,0.5057346699,-0.002885104,0.4468918943,0.9088973032,-0.322221996,-0.000355032,0.0,0.0,0.0154786761,0.0290535719,-0.013574896,0.1368906978,0.0044145501,0.1324761477,0.0251358899,-0.02513589,0.0488921779,0.1065967175,0.1179829447,0.3143475082,0.2983992741,0.4192664512,0.1997256812,0.2649773264,0.0375267595,0.0123908696,0.0251358899,-0.058163526,-0.570552041,-0.083299416,-0.817121228,0.8564611925,1.3706451357,1.7533738884,2.2458951759,,0.0148267569,0.3051314144,0.0815333131,4.0,0.1419777112,0.1264404239,0.1366988154,0.1508939049,0.4158192818,0.0898855509,0.045484448,0.0681796629,0.0338064187,,0.6381742199,0.4583118522,0.3283463115,0.1696535865,0.6182649685,3.385694774,-0.459336768,0.2868609131,0.3753563486,0.5189487646,0.3563128673,1.7738947077,0.1690003612,0.2402357481,0.0655714195,1.8019792864,0.0703217378,0.6629498595,1.0371172845,0.5525447237,7.0,-3.966199934,4.4010330189,1137.239749,-0.401238888,-0.069644244,0.0496724867,0.7303337428,0.405295304,0.1596284074,0.1487999266,1.176480665,0.0809478807,0.1234266663,0.1019717333,0.0074184423,-0.000808115,,0.455985374,0.1527265705,0.4366643082,16.798313505,0.7884642253,0.3932155492,-0.3360453,0.3733776206,0.8105002905,0.0013212,17663823.4112289,0.49895119,0.01295826,0.49566422,0.00084273,0.00092267,0.00769757,0.01381552,0.69332946,0.03274869,2.07686406,0.01392629,0.63725712,0.01422971,0.76165781,0.03227197,0.04840634,0.02304699,0.47317702,0.00108537,0.01768732,2.0427675,0.98779505,0.44490715,1.4764007958,1.516499884,548,1.1589181486,1.1481441649,1.1249137267,-0.154757105
20051031,20051031,8859.0,01,USA,-0.125491,2005,10,20050930,20050930,1673.2469908,66.220001221,1673.2469908,0.008409665,0.0197550296,-0.009203508,0.0790928826,0.1603471131,0.1565387437,0.3524014487,0.8137291487,0.726515067,1.9257244111,-0.011310414,0.0676622767,0.0947231776,0.0209421585,0.1940808783,0.7129219009,0.5057346699,-0.002885104,0.4468918943,0.9088973032,-0.322221996,-0.000355032,0.0,0.0,0.0154786761,0.0290535719,-0.013574896,0.1368906978,0.0044145501,0.1324761477,0.0251358899,-0.02513589,0.0488921779,0.1065967175,0.1179829447,0.3143475082,0.2983992741,0.4192664512,0.1997256812,0.2649773264,0.0375267595,0.0123908696,0.0251358899,-0.058163526,-0.570552041,-0.083299416,-0.817121228,0.8564611925,1.3706451357,1.7533738884,2.2458951759,,0.0148267569,0.3051314144,0.0815333131,4.0,0.1419777112,0.1264404239,0.1366988154,0.1508939049,0.4158192818,0.0898855509,0.045484448,0.0681796629,0.0338064187,,0.6381742199,0.4583118522,0.3283463115,0.1696535865,0.6182649685,3.385694774,-0.459336768,0.2868609131,0.3753563486,0.5189487646,0.3563128673,1.7738947077,0.1690003612,0.2402357481,0.0655714195,1.8019792864,0.0703217378,0.6629498595,1.0371172845,0.5525447237,7.0,-3.966199934,4.4010330189,1137.239749,-0.401238888,-0.069644244,0.0496724867,0.6783875938,0.376468031,0.1482745831,0.1382162952,1.0928016067,0.0751903339,0.1146477484,0.0947188316,0.0068907938,-0.000750636,,0.4274910667,0.1431827604,0.4075601772,16.978620822,0.8062127597,0.2557658375,-0.241833781,0.3731587999,0.8066822425,0.00080963,17093770.289734,0.54421076,0.01231517,0.51505253,0.00089817,0.0008904,0.0076659,0.01397047,0.85500386,0.03943465,2.88219687,0.01459108,0.98980371,0.01382734,0.7083241,0.03141909,0.06433411,0.02092358,1.06291251,0.00105848,0.01799955,2.15290808,1.0,0.45060428,1.5470446744,1.4352272519,549,1.1492732019,1.1492658759,1.129417065,-0.18723978
20051130,20051130,8859.0,01,USA,0.068037,2005,11,20051031,20051031,1463.2698761,57.909999847,1463.2698761,0.0096164398,0.0172917044,-0.006784972,-0.1254908,0.0881147768,0.3187483034,0.2654119513,0.9795719949,0.5861793333,1.783132943,0.1637080759,0.0413714698,-0.041575892,0.0321817404,0.1940808783,0.7129219009,0.5057346699,-0.002885104,0.4468918943,0.9088973032,-0.322221996,-0.000355032,0.0,0.0,0.0154786761,0.0290535719,-0.013574896,0.1368906978,0.0044145501,0.1324761477,0.0251358899,-0.02513589,0.0488921779,0.1065967175,0.1179829447,0.3143475082,0.2983992741,0.4192664512,0.1997256812,0.2649773264,0.0375267595,0.0123908696,0.0251358899,-0.058163526,-0.570552041,-0.083299416,-0.817121228,0.8564611925,1.3706451357,1.7533738884,2.2458951759,,0.0148267569,0.3051314144,0.0815333131,4.0,0.1419777112,0.1264404239,0.1366988154,0.1508939049,0.4158192818,0.0898855509,0.045484448,0.0681796629,0.0338064187,,0.6381742199,0.4583118522,0.3283463115,0.1696535865,0.6182649685,3.385694774,-0.459336768,0.2868609131,0.3753563486,0.5189487646,0.3563128673,1.7738947077,0.1690003612,0.2402357481,0.0655714195,1.8019792864,0.0703217378,0.6629498595,1.0371172845,0.5525447237,7.0,-3.966199934,4.4010330189,1137.239749,-0.401238888,-0.069644244,0.0496724867,0.7757352342,0.4304906499,0.1695517717,0.158050134,1.2496170596,0.0859800383,0.1310995348,0.1083108472,0.0078796128,-0.000858352,,0.4804631697,0.1609251006,0.4099627872,16.640722976,0.8354652144,0.3396056999,0.0487500638,0.3829748399,0.8098452424,0.00082275,17191098.6666262,0.52559004,0.01206658,0.4899588,0.0009415,0.00085622,0.013452,0.01501202,0.69420702,-0.29849122,1.84972382,0.01578599,0.71293887,0.0147224,-0.10198154,0.03367581,0.04688361,0.02963086,0.20119006,0.00109195,0.01812245,2.44042077,0.87450919,0.46199122,1.6003405833,1.4619367209,550,1.145127899,1.1569277605,1.1283757667,-0.237481379
