date,ret_eom,gvkey,iid,excntry,stock_ret,year,month,char_date,char_eom,me,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,bidaskhl_21d,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,ami_126d,ivol_capm_252d,betadown_252d,prc_highprc_252d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety
20070330,20070331,176653.0,01C,CAN,0.088831,2007,3,20070228,20070228,91.946032083,0.5971878809,91.946032083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00107471,,,,,,,0.01981329,0.07385204,0.30777621,0.67054581,6.42865977,0.07890607,0.26956505,0.06226087,0.16302828,0.07592843,0.15869757,0.0858464,0.66804243,,,,,,,,2,,,,
20070430,20070430,176653.0,01C,CAN,0.123207,2007,4,20070330,20070331,100.11366363,0.6502365059,100.11366363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00232359,,,,,,,0.01608162,0.04678438,0.60565247,0.01458771,0.59489124,0.04551283,0.81197719,0.04306335,0.36453583,0.07415156,0.08842258,0.04689852,0.48747003,,,,,,,,3,,,,
20070531,20070531,176653.0,01C,CAN,-0.052419,2007,5,20070430,20070430,124.44726829,0.730350061,124.44726829,,,,0.1232067938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00270696,,,,,,,0.01498801,0.05170144,0.83829768,-0.30695078,-0.9057981,0.04698158,0.67091075,0.04958405,0.92529345,0.08037762,0.14774137,0.05425504,1.13088175,,,,,,,,4,,,,
20070629,20070630,176653.0,01C,CAN,0.073399,2007,6,20070531,20070531,117.92392704,0.6920661939,117.92392704,,,,-0.052418517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00384965,830780.62439061,0.89869698,0.00771896,0.86211321,0.00227103,,0.01036048,0.04255504,2.63926034,-0.06130346,2.88133935,0.03892384,3.05205779,0.03915445,2.17157587,0.053823,0.16180768,0.04366778,2.53772027,0.06803506,,,,,,,5,,,,
20070731,20070731,176653.0,01C,CAN,-0.117055,2007,7,20070629,20070630,128.53013919,0.7428629013,128.53013919,,,,0.0733986256,0.0643299593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00336206,814215.09172934,0.99144801,0.00718798,0.92932977,0.00252156,,0.01020793,0.04877819,1.70326365,0.21751577,6.37487863,0.04532839,0.74905128,0.04602964,1.00996634,0.0926954,0.20322228,0.06376626,1.70071092,0.0706078,,,,,,,6,,,,
20070831,20070831,176653.0,01C,CAN,-0.20594,2007,8,20070731,20070731,113.48503551,0.6559070368,113.48503551,,,,-0.117055064,0.0171326615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00551885,716062.64635098,1.07438709,0.00628403,1.02213081,0.00289022,0.00272925,0.01657695,0.02277506,0.17810874,0.20268587,1.56701261,0.02381417,-0.01840333,0.0238497,-0.29438297,0.02928243,0.04993093,0.02807311,0.16000677,0.07666451,0.05088156,,0.7073125,,,0.5323987644,7,,,,
20070928,20070930,176653.0,01C,CAN,0.082273,2007,9,20070831,20070831,90.113905398,0.5208294151,90.113905398,,,,-0.205940193,-0.052248119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00522632,505321.93312588,1.18411369,0.00439725,1.07925275,0.00371979,0.00306095,0.01313029,0.04514503,0.26277965,-0.14243495,1.74608233,0.04509663,-0.05985014,0.04646913,0.00187333,0.06494759,0.08104256,0.0493831,0.5450619,0.11721296,0.05023187,,0.56164842,,,1.2010001995,8,,,,
20071031,20071031,176653.0,01C,CAN,0.213853,2007,10,20070928,20070930,97.52785479,0.5636796601,97.52785479,,,,0.0822730894,-0.298888915,-0.199015419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00580944,428876.19393803,1.3458949,0.00345478,1.18084646,0.00422829,0.00331294,0.01369829,0.04032642,0.96528526,-0.15730532,3.60814871,0.0425821,1.01808571,0.04221193,0.20323953,0.05304725,0.1139836,0.04455628,0.05790281,0.15104454,0.04909093,1.35113491,0.60785698,,,1.0008351754,9,,,,
20071130,20071130,176653.0,01C,CAN,-0.298612,2007,11,20071031,20071031,118.41050547,0.6842243957,118.41050547,,,,0.2138532648,-0.140610439,-0.228206185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00411476,362824.44192654,1.50324645,0.0029448,1.28327874,0.00456746,0.00344073,0.01634709,0.05646478,3.17491876,-0.13539968,0.71653317,0.05912707,3.06714644,0.05901339,2.57335219,0.0808377,0.2338675,0.05798687,2.86206219,0.16567141,0.05000813,1.26410902,0.73784917,,,1.507907602,10,,,,
20071231,20071231,176653.0,01C,CAN,0.01379,2007,12,20071130,20071130,83.216299502,0.4799066874,83.216299502,,,,-0.298612136,0.3137207229,-0.011330994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00546378,308353.58979351,1.65535533,0.00257692,1.34272816,0.00482674,0.00360023,0.02916058,0.04116836,-0.10640181,-0.16124523,1.21397179,0.04322332,-0.05059673,0.04422425,-0.00948481,0.0454338,0.06446787,0.04340739,0.3443975,0.21270123,0.04934247,1.13486765,0.51751846,,,0.8619232091,11,,,,
