date,ret_eom,gvkey,iid,excntry,stock_ret,year,month,char_date,char_eom,me,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,bidaskhl_21d,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,ami_126d,ivol_capm_252d,betadown_252d,prc_highprc_252d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety
20220429,20220430,66246.0,1.0,USA,-0.118547,2022,4,20220331,20220331,118.29214043,10.460000038,118.29214043,,,,,,,,,,,,,,,0.0857687853,0.2397540984,1.6675191816,0.1636363636,3.1739130435,0.9685466377,4.3855421687,0.0022587527,0.0,0.0,0.0092859832,0.0101016439,-0.000815661,0.2372317731,-2.78635e-17,0.2372317731,0.1015811269,-0.101581127,0.0,-0.029175555,-0.303443526,0.0858953445,-0.031810767,-0.203434117,-0.286425283,-0.151983443,0.0001882294,0.0117957084,-0.011607479,-0.058978542,-0.408340573,-0.160559669,-1.11164205,0.9874650862,0.5463044297,0.4742463337,0.5008623663,,0.0301794454,-0.282099937,0.2545454545,0.0,0.2566932352,0.297022958,0.1182349675,11.318897638,0.3489717224,-0.027498744,-0.013573819,-0.029308044,-0.014437452,,-0.046685025,0.388605083,0.1155355302,-1.227985496,0.6353147453,-0.226015052,2.2035828717,-0.098576197,0.0932624838,-0.192307692,-0.034539138,,-0.085456143,-0.090789309,-0.09819543,1.983078263,0.4238033916,0.6092114443,1.954788943,0.5729273111,2.0,0.6692202889,4.1986382285,,2.0675910558,-0.042166862,0.0876024639,0.1347342261,0.0679419611,0.0340851048,0.0300189006,0.0613734773,-0.019460295,-0.011513867,-0.037965329,0.0,-0.001589286,,0.118964432,-0.011875925,0.1825357361,19.481400395,,,,,,0.00375386,,,,,,,0.0250965,,,,,,,,,,,,,,,,,,,,291,,,,
20220531,20220531,66246.0,01,USA,-0.206074,2022,5,20220429,20220430,104.26898302,9.220000267,104.26898302,,,,,,,,,,,,,,,0.2215556616,0.3444933921,0.9475015813,-0.46898263,3.393629124,1.1019283747,3.4494219653,-0.010547464,0.0,0.0,0.0035716279,-0.00050226,0.0040738881,0.2092192645,-5.5807e-05,0.2092750712,0.081477761,-0.081477761,0.0,0.1037446286,-0.401048493,0.0732183716,-0.023829455,-0.245084546,-0.310656705,-0.204695966,0.2308164518,0.1505664379,0.080250014,-0.100954294,-0.572468354,-0.182432055,-1.034493671,0.9894334992,0.5505887605,0.468270529,0.5104020336,,0.1103298175,0.0968235567,0.2028985507,0.0,0.260617629,0.2750017043,0.1121578495,31.410526316,0.2654232425,-0.147443076,-0.074350609,-0.108981537,-0.052073887,,0.6122398836,-0.134307711,0.0308149977,-2.014389962,0.3690054946,-1.214024272,1.4974192857,-0.152430295,0.0894403163,-0.299891736,-0.029109005,,-0.075394832,-0.124783749,-0.042536423,1.7616004719,0.4187192572,0.6437300073,1.4237812339,0.6945258709,2.0,0.923984515,8.8936872589,,2.2424520027,-0.042461613,0.0931214362,0.171853599,0.0975553775,0.0370388191,0.0180782429,0.0731761237,-0.030306232,-0.012956873,-0.042486268,0.0,-0.025875384,,0.1408237315,-0.021063741,0.2235960803,19.803118242,,,,0.3279097579,0.2677337349,0.00601669,,,,,,,0.02651271,0.03412314,-0.26016462,0.37313099,0.27211173,0.03372706,-0.58332625,0.03233428,0.95550268,0.03365572,0.0821613,0.03588636,-0.20148377,,,,,,,,292,-0.429522204,-0.873123222,0.8823990432,-0.347181679
20220630,20220630,66246.0,01,USA,0.075137,2022,6,20220531,20220531,86.214962022,7.3200001717,86.214962022,,,,-0.206073761,,,,,,,,,,,0.2215556616,0.3444933921,0.9475015813,-0.46898263,3.393629124,1.1019283747,3.4494219653,-0.010547464,0.0,0.0,0.0035716279,-0.00050226,0.0040738881,0.2092192645,-5.5807e-05,0.2092750712,0.081477761,-0.081477761,0.0,0.1037446286,-0.401048493,0.0732183716,-0.023829455,-0.245084546,-0.310656705,-0.204695966,0.2308164518,0.1505664379,0.080250014,-0.100954294,-0.572468354,-0.182432055,-1.034493671,0.9894334992,0.5505887605,0.468270529,0.5104020336,,0.1103298175,0.0968235567,0.2028985507,0.0,0.260617629,0.2750017043,0.1121578495,31.410526316,0.2654232425,-0.147443076,-0.074350609,-0.108981537,-0.052073887,,0.6122398836,-0.134307711,0.0308149977,-2.014389962,0.3690054946,-1.214024272,1.4974192857,-0.152430295,0.0894403163,-0.299891736,-0.029109005,,-0.075394832,-0.124783749,-0.042536423,1.7616004719,0.4187192572,0.6437300073,1.4237812339,0.6945258709,2.0,0.923984515,8.8936872589,,2.2424520027,-0.042461613,0.0931214362,0.2078409545,0.1179841615,0.044795009,0.0218639544,0.08849972,-0.036652571,-0.015670134,-0.051383193,0.0,-0.031293872,,0.1696822525,-0.025380261,0.1888603808,19.901494514,,,,0.3286432038,0.2688607311,0.00598658,,,,,,,0.02925237,0.05399315,-0.13285598,0.05276871,1.2432956,0.05390754,0.39330142,0.05814591,-0.20754055,0.05630333,0.10574023,0.05424799,-0.14002196,,,,,,,,293,-0.430026412,-0.870173481,0.8793684312,-0.340713232
20220729,20220731,66246.0,1,USA,-0.11817,2022,7,20220630,20220630,92.692858652,7.8699998856,92.692858652,,,,0.0751365721,,,,,,,,,,,0.2215556616,0.3444933921,0.9475015813,-0.46898263,3.393629124,1.1019283747,3.4494219653,-0.010547464,0.0,0.0,0.0035716279,-0.00050226,0.0040738881,0.2092192645,-5.5807e-05,0.2092750712,0.081477761,-0.081477761,0.0,0.1037446286,-0.401048493,0.0732183716,-0.023829455,-0.245084546,-0.310656705,-0.204695966,0.2308164518,0.1505664379,0.080250014,-0.100954294,-0.572468354,-0.182432055,-1.034493671,0.9894334992,0.5505887605,0.468270529,0.5104020336,,0.1103298175,0.0968235567,0.2028985507,0.0,0.260617629,0.2750017043,0.1121578495,31.410526316,0.2654232425,-0.147443076,-0.074350609,-0.108981537,-0.052073887,,0.6122398836,-0.134307711,0.0308149977,-2.014389962,0.3690054946,-1.214024272,1.4974192857,-0.152430295,0.0894403163,-0.299891736,-0.029109005,,-0.075394832,-0.124783749,-0.042536423,1.7616004719,0.4187192572,0.6437300073,1.4237812339,0.6945258709,2.0,0.923984515,8.8936872589,,2.2424520027,-0.042461613,0.0931214362,0.1933158634,0.1097387668,0.0416644826,0.0203359787,0.0823148634,-0.034091084,-0.014575017,-0.047792247,0.0,-0.029106881,,0.1580602502,-0.023641897,0.1976546457,19.861788225,,,,0.3285779983,0.2685197778,0.00295982,329369.97426516,1.61381951,0.00334506,1.71295627,0.00446926,,0.02373801,0.05141432,-0.409104,0.0421462,2.7352504,0.05318692,-0.37297624,0.05360351,-0.15510686,0.0703777,0.11250006,0.05760871,-0.42805887,0.27111329,,,,,,,294,-0.433331333,-0.871089885,0.8778782996,-0.349530976
20220831,20220831,66246.0,01,USA,-0.224784,2022,8,20220729,20220731,81.739320674,6.9400000572,81.739320674,,,,-0.118170246,-0.146420865,,,,,,,,,,0.2972852692,0.3797986692,2.0163304515,0.9803921569,1.4866242038,1.2011431682,4.8364312268,0.0147022789,0.0,0.0,0.0538103406,0.0119088459,0.0419014947,0.1607939231,1.0881870000000001e-17,0.1607939231,-0.131879441,0.1318794413,0.0,0.3520705709,-0.229875108,0.085077187,-0.024405783,-0.086674039,-0.136162566,-0.117006546,0.2420975251,0.2679245283,-0.025827003,-0.024013722,-0.248730964,0.1078657192,1.1172588832,1.0101087164,0.4447439353,0.4476116677,0.5090005035,,0.1670668954,0.0968235567,0.2028985507,1.0,0.2629537796,0.2527814864,0.0973598273,2.9397741531,0.2879647133,-0.044828942,-0.025447849,0.1531741854,0.0867615726,,-0.986842247,-2.826988767,0.5008429965,-0.271719195,0.6617325993,2.6483115153,1.5939976927,-0.062813911,0.1103693814,-0.172158155,-0.031661263,,-0.072531242,-0.048419505,0.0053503776,1.4103538844,0.4152837458,0.6705195785,1.1756018627,0.7842361244,6.0,-0.493738135,22.517075933,,1.801007519,0.1457301858,0.0851598806,0.2496350573,0.1770017157,0.0238807955,-0.017824959,0.0989364719,-0.024101008,-0.018106341,-0.056521145,0.0,-0.066883355,,0.1979016036,-0.01230657,0.2334145439,19.833258663,,,,0.2182900704,0.3529366829,0.00646633,276445.74295434,1.75308702,0.00283728,1.83281564,0.00472493,,0.02181591,0.04832602,0.46988651,0.06697637,-1.35890987,0.05098676,0.39785433,0.05231188,0.31974773,0.05754722,0.11314989,0.048555,0.50863627,0.34876361,,,,,,,295,0.053862087,-0.902413031,1.1228962711,0.2736263004
20220930,20220930,66246.0,1,USA,-0.1171,2022,9,20220831,20220831,64.484681372,5.3800001144,64.484681372,,,,-0.224783853,-0.051912582,,,,,,,,,,0.2972852692,0.3797986692,2.0163304515,0.9803921569,1.4866242038,1.2011431682,4.8364312268,0.0147022789,0.0,0.0,0.0538103406,0.0119088459,0.0419014947,0.1607939231,1.0881870000000001e-17,0.1607939231,-0.131879441,0.1318794413,0.0,0.3520705709,-0.229875108,0.085077187,-0.024405783,-0.086674039,-0.136162566,-0.117006546,0.2420975251,0.2679245283,-0.025827003,-0.024013722,-0.248730964,0.1078657192,1.1172588832,1.0101087164,0.4447439353,0.4476116677,0.5090005035,,0.1670668954,0.0968235567,0.2028985507,1.0,0.2629537796,0.2527814864,0.0973598273,2.9397741531,0.2879647133,-0.044828942,-0.025447849,0.1531741854,0.0867615726,,-0.986842247,-2.826988767,0.5008429965,-0.271719195,0.6617325993,2.6483115153,1.5939976927,-0.062813911,0.1103693814,-0.172158155,-0.031661263,,-0.072531242,-0.048419505,0.0053503776,1.4103538844,0.4152837458,0.6705195785,1.1756018627,0.7842361244,6.0,-0.493738135,22.517075933,,1.801007519,0.1457301858,0.0851598806,0.3164317411,0.2243633634,0.0302707551,-0.022594513,0.1254096295,-0.030549891,-0.022951187,-0.071644923,0.0,-0.084779825,,0.2520797157,-0.015675652,0.2388353189,19.967027351,,,,0.2194452876,0.3542061592,0.00615107,238309.13060884,1.85978612,0.00251107,1.88702133,0.00492101,0.00514809,0.01846379,0.04028757,-1.50948579,0.67649527,-1.17538608,0.03920716,-0.37117581,0.04127297,-0.61706815,0.03475013,0.06984673,0.04047646,-1.39782648,0.39728989,,,,,,,296,0.0658359334,-0.893461094,1.1264116735,0.2688709997
20221031,20221031,66246.0,01,USA,0.216842,2022,10,20220930,20220930,56.9335,4.75,56.9335,,,,-0.117100388,-0.316391336,,,,,,,,,,0.2972852692,0.3797986692,2.0163304515,0.9803921569,1.4866242038,1.2011431682,4.8364312268,0.0147022789,0.0,0.0,0.0538103406,0.0119088459,0.0419014947,0.1607939231,1.0881870000000001e-17,0.1607939231,-0.131879441,0.1318794413,0.0,0.3520705709,-0.229875108,0.085077187,-0.024405783,-0.086674039,-0.136162566,-0.117006546,0.2420975251,0.2679245283,-0.025827003,-0.024013722,-0.248730964,0.1078657192,1.1172588832,1.0101087164,0.4447439353,0.4476116677,0.5090005035,,0.1670668954,0.0968235567,0.2028985507,1.0,0.2629537796,0.2527814864,0.0973598273,2.9397741531,0.2879647133,-0.044828942,-0.025447849,0.1531741854,0.0867615726,,-0.986842247,-2.826988767,0.5008429965,-0.271719195,0.6617325993,2.6483115153,1.5939976927,-0.062813911,0.1103693814,-0.172158155,-0.031661263,,-0.072531242,-0.048419505,0.0053503776,1.4103538844,0.4152837458,0.6705195785,1.1756018627,0.7842361244,6.0,-0.493738135,22.517075933,,1.801007519,0.1457301858,0.0851598806,0.3584005902,0.2541210359,0.0342856139,-0.02559126,0.1420429097,-0.034601772,-0.02599524,-0.081147303,0.0,-0.096024309,,0.2863915352,-0.017809343,0.2330342358,20.051075205,,,,0.2194595008,0.3546843066,0.00652765,173014.10016511,2.09969996,0.00202798,2.12710176,0.00531589,0.00534107,0.01932022,0.04316675,1.73436792,-0.00916094,0.37895028,0.04266878,1.20102497,0.04165481,0.68974144,0.04926826,0.13725495,0.04316683,1.73620984,0.46917451,0.04791571,0.26008417,0.43142597,,,1.0175860612,297,0.0702846225,-0.892162253,1.1214531685,0.2744388506
20221130,20221130,66246.0,01,USA,-0.046713,2022,11,20221031,20221031,69.279082515,5.7800002098,69.279082515,,,,0.2168421447,-0.315561964,-0.484815634,,,,,,,,,0.3128796331,0.2306089028,-0.55169113,1.1972789116,0.5998481397,0.7471993236,4.7818930041,0.0166178831,0.0,0.0,0.0532055519,0.0068454348,0.0463601171,0.0841280332,0.0036351619,0.0804928713,-0.102681522,0.102681522,0.0,0.3333962799,-0.317203,0.0675101501,-0.061703333,-0.127978171,-0.178224411,-0.155497568,0.2876498914,0.3207440279,-0.033094137,-0.018647909,-0.147498133,0.0840336134,0.6646751307,1.0451221024,0.4705882353,0.4430271197,0.4902146839,,0.1479086016,0.0968235567,0.2028985507,0.0,0.1665427048,0.1477005082,0.0518008361,0.7496886675,0.0821100917,-0.056538568,-0.040088214,-0.041436975,-0.033094762,,-0.986112579,-1.000292037,-0.00832171,-0.519090303,-0.083789296,-0.681340058,-0.213627581,-0.105491509,0.0886327011,-0.241461577,-0.081009049,,-0.107780191,-0.080351242,-0.052121334,1.4096898709,0.2380600549,0.6526955434,3.2541324863,0.7836866245,5.0,-0.023339023,16.070461964,,1.5351481265,-0.430556087,0.1100469963,0.3057488528,0.2168908631,0.0304132203,-0.014809665,0.1193145131,-0.038655246,-0.03295367,-0.053233961,0.0,-0.098067119,,0.247051113,-0.024936603,0.1554544385,20.072092325,,,,0.212461461,0.3218406749,0.00589745,160368.32130085,2.26676345,0.00199392,2.16488584,0.00531904,0.00543514,0.02553519,0.04716015,2.67962716,-0.21066326,0.22436302,0.04802523,2.58499807,0.04758734,2.47178124,0.06879013,0.18478259,0.04763456,2.6906873,0.48934127,0.0481392,0.43527914,0.5249773,,,1.4195110959,298,-0.940130091,-1.006424392,-0.520679448,0.2477771951
20221230,20221231,66246.0,1,USA,0.034483,2022,12,20221130,20221130,66.659982769,5.5100002289,66.659982769,,,,-0.046712797,0.0743494577,-0.210382504,,,,,,,,,0.3128796331,0.2306089028,-0.55169113,1.1972789116,0.5998481397,0.7471993236,4.7818930041,0.0166178831,0.0,0.0,0.0532055519,0.0068454348,0.0463601171,0.0841280332,0.0036351619,0.0804928713,-0.102681522,0.102681522,0.0,0.3333962799,-0.317203,0.0675101501,-0.061703333,-0.127978171,-0.178224411,-0.155497568,0.2876498914,0.3207440279,-0.033094137,-0.018647909,-0.147498133,0.0840336134,0.6646751307,1.0451221024,0.4705882353,0.4430271197,0.4902146839,,0.1479086016,0.0968235567,0.2028985507,0.0,0.1665427048,0.1477005082,0.0518008361,0.7496886675,0.0821100917,-0.056538568,-0.040088214,-0.041436975,-0.033094762,,-0.986112579,-1.000292037,-0.00832171,-0.519090303,-0.083789296,-0.681340058,-0.213627581,-0.105491509,0.0886327011,-0.241461577,-0.081009049,,-0.107780191,-0.080351242,-0.052121334,1.4096898709,0.2380600549,0.6526955434,3.2541324863,0.7836866245,5.0,-0.023339023,16.070461964,,1.5351481265,-0.430556087,0.1100469963,0.3177618583,0.2254125995,0.031608169,-0.015391543,0.1240024323,-0.040174028,-0.034248434,-0.055325547,0.0,-0.101920218,,0.256909596,-0.025931689,0.1668924854,20.101118487,,,,0.211486412,0.3214917529,0.00674742,150557.8352189,2.41486394,0.00189463,2.27454347,0.00540737,0.00556027,0.02929811,0.03809324,0.22614899,-0.11887432,-0.64127703,0.03788185,0.12166861,0.03612094,0.0386101,0.04772164,0.07400719,0.03934919,0.14674853,0.55247521,0.04701351,0.50355899,0.50045414,,,1.0066547295,299,-0.929900805,-1.008738077,-0.513604977,0.2508296886
20230131,20230131,66246.0,01,USA,0.0,2023,1,20221230,20221231,68.958597692,5.6999998093,68.958597692,,,,0.0344826803,0.1600000445,-0.299872897,,,,,,,,,0.3128796331,0.2306089028,-0.55169113,1.1972789116,0.5998481397,0.7471993236,4.7818930041,0.0166178831,0.0,0.0,0.0532055519,0.0068454348,0.0463601171,0.0841280332,0.0036351619,0.0804928713,-0.102681522,0.102681522,0.0,0.3333962799,-0.317203,0.0675101501,-0.061703333,-0.127978171,-0.178224411,-0.155497568,0.2876498914,0.3207440279,-0.033094137,-0.018647909,-0.147498133,0.0840336134,0.6646751307,1.0451221024,0.4705882353,0.4430271197,0.4902146839,,0.1479086016,0.0968235567,0.2028985507,0.0,0.1665427048,0.1477005082,0.0518008361,0.7496886675,0.0821100917,-0.056538568,-0.040088214,-0.041436975,-0.033094762,,-0.986112579,-1.000292037,-0.00832171,-0.519090303,-0.083789296,-0.681340058,-0.213627581,-0.105491509,0.0886327011,-0.241461577,-0.081009049,,-0.107780191,-0.080351242,-0.052121334,1.4096898709,0.2380600549,0.6526955434,3.2541324863,0.7836866245,5.0,-0.023339023,16.070461964,,1.5351481265,-0.430556087,0.1100469963,0.3071698194,0.2178988625,0.0305545656,-0.014878493,0.1198690269,-0.038834896,-0.033106822,-0.053481366,0.0,-0.098522885,,0.2482166231,-0.025054246,0.14166769,20.075525705,,,,0.2110825718,0.3212446179,0.00677274,69292.12037778,0.81089189,0.0010047,0.82824709,0.00657452,0.00568865,0.01945546,0.02364764,0.88148877,-0.06475928,1.95788712,0.02417684,0.74195216,0.02469822,0.75242625,0.0364652,0.06896545,0.02643926,0.69251972,0.59431109,0.04521879,0.53729403,0.51771114,,,0.7985462097,300,-0.92588171,-1.005935444,-0.519015381,0.2531643687
