date,ret_eom,gvkey,iid,excntry,stock_ret,year,month,char_date,char_eom,me,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,bidaskhl_21d,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,ami_126d,ivol_capm_252d,betadown_252d,prc_highprc_252d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety
20050228,20050228,246136.0,01W,SWE,0.144517,2005,2,20050131,20050131,22.460514801,7.5854465437,22.460514801,,0.0,2.220446e-16,0.0343431844,1.1116620148,2.6309913556,2.5002201107,3.1461112026,0.3738464069,,0.0862431443,0.1550068693,,,0.8565247123,0.3315818529,-0.212879651,0.2104634563,-1.0,0.507993279,-0.504862142,0.0003067962,-0.03697761,-0.495502896,0.4639110069,0.3961354753,0.0677755316,0.0804842988,0.0,0.0142327477,0.0,-0.38746592,-0.012629591,0.0504631518,-0.070848462,0.3306242053,-0.141628872,-0.893784687,-0.019772934,-1.444348576,,,0.0,0.1165460697,14.57727111,-0.410252109,-0.575621941,0.0949164283,1.0379667192,1.3160657414,3.5559965487,,0.1230610134,,,3.0,0.0531893961,0.0820184569,0.0036773329,0.294033757,1.255539934,-0.020005189,-0.013336793,0.1851097795,0.1274651112,,-1.249852759,-0.134530455,5.9085276744,0.1828490957,12.725761098,0.7899448878,-0.397290373,-0.046566842,0.6138120077,-0.540085708,-0.2629375,,-0.124541124,-0.025082802,0.4340400602,2.4731457801,0.3274789057,0.5983520749,1.375198214,1.2248839364,3.0,4.417545948,0.2152942897,,,0.337346457,0.2883369412,0.591456221,0.2391513779,0.0,-0.061529976,0.5988353696,-0.004728724,-0.073660622,-0.214112199,,,,0.1527106785,-0.18984085,1.1394823283,18.791538942,0.5954406506,0.4268693777,1.0049407696,0.4558774956,0.4002309558,0.00078791,118173.95663124,2.03179288,0.00762461,1.57476882,0.00148432,0.00199786,0.00726956,0.03895375,0.0046517,0.3164464,0.49113017,0.04064521,0.10677317,0.0419394,0.11233121,0.05925799,0.08562413,0.04137968,0.43597365,0.85974336,0.03967362,0.71314934,0.96348474,,,1.4453164371,253,-1.55258981,-1.369237336,-1.485811753,-1.086044431
20050331,20050331,246136.0,01W,SWE,-0.055613,2005,3,20050228,20050228,25.706444712,8.6816737691,25.706444712,,0.0,0.0,0.1445171644,0.6459177424,2.6118856271,2.8559396199,2.9480128243,0.0512080613,,-0.116424606,0.1787288484,,,0.8565247123,0.3315818529,-0.212879651,0.2104634563,-1.0,0.507993279,-0.504862142,0.0003067962,-0.03697761,-0.495502896,0.4639110069,0.3961354753,0.0677755316,0.0804842988,0.0,0.0142327477,0.0,-0.38746592,-0.012629591,0.0504631518,-0.070848462,0.3306242053,-0.141628872,-0.893784687,-0.019772934,-1.444348576,,,0.0,0.1165460697,14.57727111,-0.410252109,-0.575621941,0.0949164283,1.0379667192,1.3160657414,3.5559965487,,0.1230610134,,,3.0,0.0531893961,0.0820184569,0.0036773329,0.294033757,1.255539934,-0.020005189,-0.013336793,0.1851097795,0.1274651112,,-1.249852759,-0.134530455,5.9085276744,0.1828490957,12.725761098,0.7899448878,-0.397290373,-0.046566842,0.6138120077,-0.540085708,-0.2629375,,-0.124541124,-0.025082802,0.4340400602,2.4731457801,0.3274789057,0.5983520749,1.375198214,1.2248839364,3.0,4.417545948,0.2152942897,,,0.337346457,0.2883369412,0.51677357,0.2089539461,0.0,-0.053760641,0.5232209601,-0.004131633,-0.064359561,-0.187076442,,,,0.1323324926,-0.164507899,1.076279731,18.859950838,0.6090347409,0.4720854042,1.1223064091,0.44594794,0.4003063814,0.00039306,212127.24151292,2.77494721,0.01126385,2.22193058,0.00098938,0.00157622,0.00687479,0.03341199,2.16978237,-0.05866061,2.10543437,0.03496247,2.06185794,0.03606116,1.98595054,0.04821206,0.12113444,0.03357558,2.23604967,0.54592848,0.03944156,0.73253707,0.9954315,,,1.1849637465,254,-1.568496128,-1.369237336,-1.48461933,-1.073561314
20050429,20050430,246136.0,01W,SWE,-0.08406,2005,4,20050331,20050331,24.276832049,8.1988597941,24.276832049,,0.0,2.220446e-16,-0.055613006,0.1838235284,1.8595345777,2.5726439058,4.1139591182,0.2370890194,,0.2341698392,0.1523849534,,,0.8565247123,0.3315818529,-0.212879651,0.2104634563,-1.0,0.507993279,-0.504862142,0.0003067962,-0.03697761,-0.495502896,0.4639110069,0.3961354753,0.0677755316,0.0804842988,0.0,0.0142327477,0.0,-0.38746592,-0.012629591,0.0504631518,-0.070848462,0.3306242053,-0.141628872,-0.893784687,-0.019772934,-1.444348576,,,0.0,0.1165460697,14.57727111,-0.410252109,-0.575621941,0.0949164283,1.0379667192,1.3160657414,3.5559965487,,0.1230610134,,,3.0,0.0531893961,0.0820184569,0.0036773329,0.294033757,1.255539934,-0.020005189,-0.013336793,0.1851097795,0.1274651112,,-1.249852759,-0.134530455,5.9085276744,0.1828490957,12.725761098,0.7899448878,-0.397290373,-0.046566842,0.6138120077,-0.540085708,-0.2629375,,-0.124541124,-0.025082802,0.4340400602,2.4731457801,0.3274789057,0.5983520749,1.375198214,1.2248839364,3.0,4.417545948,0.2152942897,,,0.337346457,0.2883369412,0.5472053017,0.2212588138,0.0,-0.056926494,0.5540323654,-0.004374936,-0.068149563,-0.198092989,,,,0.1405956747,-0.174780197,1.1715686301,18.832074318,0.6237479493,0.6189887351,0.8625779094,0.4606759272,0.4010590367,0.00250384,222442.67103611,2.61883099,0.01087173,2.26250435,0.00110092,0.00155077,0.00760945,0.02656027,0.74266246,0.28512794,-0.11638345,0.02310978,0.51665726,0.02693498,0.46949825,0.03341154,0.06610676,0.02660645,0.84970046,0.36044501,0.03985731,0.45096129,0.90281715,,,0.8209061114,255,-1.534945409,-1.369237336,-1.50139469,-1.061078043
20050531,20050531,246136.0,01W,SWE,-0.181692,2005,5,20050429,20050430,22.236116363,7.509661889,22.236116363,,0.0,0.0,-0.084060214,0.0808671245,1.3608118286,3.0594031061,2.9132024832,0.4490620096,,-0.06107741,0.1502956076,,,2.469648006,1.0807902052,,5.7342520498,,1.5329492757,,0.0029161938,-0.064117021,-0.006435443,0.2990901948,0.26153109,0.0375591048,0.3293995429,0.0197995534,0.3095999895,0.0026213301,-0.073173795,-0.245279957,0.4231335725,0.0660407183,0.3822375946,-0.262718558,0.1408913468,0.645695077,0.1659358815,,,0.0045413694,0.3544310692,0.8742148927,0.2812572747,0.6937295275,1.3471840571,0.9851435263,1.6718593498,2.5126298732,,0.2098970532,,,4.0,1.2045198593,0.2491930845,0.2335896017,,3.3239163524,1.5881047396,0.6421395586,1.6919938213,0.7103933655,,-5.169274948,-3.180652903,5.4333170344,0.5081152027,9.0072454773,7.3252001325,,0.3182101329,1.326229908,0.4320411257,-0.91154092,0.396416216,0.0509967863,0.0917125116,0.7409216311,1.5926263283,0.2535643269,0.5493964881,3.2406694536,2.3217468834,6.0,-4.560585228,3.8597690509,,,-0.997852834,0.2861832277,0.9946781049,0.6245520919,0.0026073797,-0.206172623,1.0711251231,0.403270211,0.0507253868,,,,,0.5370140082,0.1149172098,1.8386318281,,0.6417615702,0.466397256,0.5812821651,0.2236877826,0.8231498853,0.00298234,227811.76311293,2.55132275,0.01051016,2.342033,0.00116508,0.00159874,0.00629601,0.01429347,-0.30320806,-0.2799799,0.70219338,0.01193126,-0.32394381,0.01161611,-0.44669355,0.01852934,0.02906102,0.01898582,-0.41361014,0.2829666,0.03897959,0.67606868,0.82692615,,,0.4620685632,256,1.1642263165,0.2082250327,0.9356665488,1.0485946235
20050630,20050630,246136.0,01W,SWE,-0.115234,2005,6,20050531,20050531,18.195984063,6.1452137512,18.195984063,,0.0,0.0,-0.181692353,-0.134998378,0.6294737127,2.5758000119,2.8174157109,0.7653920228,,0.235272587,0.112389704,,,2.469648006,1.0807902052,,5.7342520498,,1.5329492757,,0.0029161938,-0.064117021,-0.006435443,0.2990901948,0.26153109,0.0375591048,0.3293995429,0.0197995534,0.3095999895,0.0026213301,-0.073173795,-0.245279957,0.4231335725,0.0660407183,0.3822375946,-0.262718558,0.1408913468,0.645695077,0.1659358815,,,0.0045413694,0.3544310692,0.8742148927,0.2812572747,0.6937295275,1.3471840571,0.9851435263,1.6718593498,2.5126298732,,0.2098970532,,,4.0,1.2045198593,0.2491930845,0.2335896017,,3.3239163524,1.5881047396,0.6421395586,1.6919938213,0.7103933655,,-5.169274948,-3.180652903,5.4333170344,0.5081152027,9.0072454773,7.3252001325,,0.3182101329,1.326229908,0.4320411257,-0.91154092,0.396416216,0.0509967863,0.0917125116,0.7409216311,1.5926263283,0.2535643269,0.5493964881,3.2406694536,2.3217468834,6.0,-4.560585228,3.8597690509,,,-0.997852834,0.2861832277,1.2155307462,0.7632240686,0.0031863074,-0.251950014,1.3089516233,0.4928100238,0.0619881617,,,,,0.6964091333,0.1490266423,1.9294554649,,0.6330577978,0.4963359711,0.3301547103,0.2220034492,0.8242521141,0.00168816,241213.49822409,2.42948791,0.010819,2.29973629,0.00110542,0.00157984,0.00910452,0.03875731,-1.65333218,0.29327681,8.79471894,0.04031714,-1.49725198,0.03827282,-1.54314808,0.03409355,0.08223522,0.04255028,-1.42549697,0.24994892,0.03950884,0.01602005,0.67667999,,,0.8403800543,257,1.186041551,0.1984979346,0.940154888,1.0892622915
20050729,20050731,246136.0,01W,SWE,0.011729,2005,7,20050630,20050630,16.099188321,5.4370762863,16.099188321,,0.0,-4.44089e-16,-0.115233984,-0.250479468,-0.162045382,1.0240856402,1.5288511227,0.8965281538,,-0.16885356,0.1172642109,,,2.469648006,1.0807902052,,5.7342520498,,1.5329492757,,0.0029161938,-0.064117021,-0.006435443,0.2990901948,0.26153109,0.0375591048,0.3293995429,0.0197995534,0.3095999895,0.0026213301,-0.073173795,-0.245279957,0.4231335725,0.0660407183,0.3822375946,-0.262718558,0.1408913468,0.645695077,0.1659358815,,,0.0045413694,0.3544310692,0.8742148927,0.2812572747,0.6937295275,1.3471840571,0.9851435263,1.6718593498,2.5126298732,,0.2098970532,,,4.0,1.2045198593,0.2491930845,0.2335896017,,3.3239163524,1.5881047396,0.6421395586,1.6919938213,0.7103933655,,-5.169274948,-3.180652903,5.4333170344,0.5081152027,9.0072454773,7.3252001325,,0.3182101329,1.326229908,0.4320411257,-0.91154092,0.396416216,0.0509967863,0.0917125116,0.7409216311,1.5926263283,0.2535643269,0.5493964881,3.2406694536,2.3217468834,6.0,-4.560585228,3.8597690509,,,-0.997852834,0.2861832277,1.3738442985,0.862628147,0.0036012995,-0.28476457,1.479432528,0.5569947478,0.0700616441,,,,,0.8232232451,0.1761639677,1.6369922543,,0.6489891602,0.2729109951,-0.591226637,0.2117835827,0.8197011931,0.00242134,226458.33793273,2.59154124,0.01005591,2.4697008,0.00120543,0.00156626,0.00410789,0.01542419,-0.10569071,0.32137422,-0.03131069,0.01529555,-0.21842193,0.01584886,-0.15349342,0.0152675,0.03456893,0.01718503,0.33348342,0.27008249,0.03914064,-0.10268133,0.59870346,,,0.3805931566,258,1.1814435901,0.1799536404,0.9334862934,1.0614787955
20050831,20050831,246136.0,01W,SWE,-0.138788,2005,8,20050729,20050731,16.288011915,5.5008464755,16.288011915,,0.0,0.0,0.0117287648,-0.275989203,-0.283222648,0.5655730592,1.691994365,2.6309913556,,0.0398145315,0.1147109594,,,2.8114777254,1.8436206508,,5.7342520498,,2.2234998299,,0.0029161938,0.2475077452,-0.006435443,0.2627286841,0.2347213172,0.0280073669,0.0607249233,0.0197995534,0.3095999895,0.0026213301,-0.073173795,-0.245279957,0.4711684785,0.0721289203,0.459434213,-0.239879659,0.1408913468,0.6580226035,0.1659358815,,,0.0045413694,0.3549579885,0.8237047135,0.2812572747,0.6937295275,1.3471840571,1.2608567988,2.107091285,2.5126298732,,0.2062982005,,,5.0,1.2045198593,0.2491930845,0.2335896017,,2.6796620794,0.0255572355,0.0160472265,0.0811992704,0.0555778591,,-5.169274948,-3.180652903,5.9283841724,0.8270069999,1.6397297985,-0.260484238,,0.43861849,1.7511232691,0.4320411257,-0.914295977,0.4387581922,0.0759706959,0.1150783296,0.6868901451,1.5269872424,0.2380463539,0.5493964881,3.3447497605,2.5095494407,6.0,-4.560585228,3.8597690509,,,-1.040539479,0.3251847672,1.3562601004,0.8881934719,0.0035595503,-0.281463353,1.8037711408,0.5844513808,0.1030360236,,,,,0.8099414467,0.1733217565,1.8845969551,,0.6386170805,0.3063043551,-1.058555239,0.2225979474,0.7679993123,0.00324999,184360.32393651,3.00452949,0.00829369,2.78663331,0.00153783,0.0015578,0.00276768,0.01073734,0.05689246,-0.02598376,0.77316333,0.01057378,0.31086815,0.01013743,0.36375027,0.01433941,0.02103676,0.01157732,-0.31481076,0.29195619,0.03882607,-0.11468094,0.60572551,,,0.3604419472,259,1.4877437801,0.5442682815,1.5315009501,1.1272598133
20050930,20050930,246136.0,01W,SWE,0.009729,2005,9,20050831,20050831,14.027436215,4.7373966489,14.027436215,,0.0,0.0,-0.138787699,-0.104856772,-0.366384107,0.193593648,1.6192826232,2.6118856271,,0.445642633,0.0615809292,,,2.8114777254,1.8436206508,,5.7342520498,,2.2234998299,,0.0029161938,0.2475077452,-0.006435443,0.2627286841,0.2347213172,0.0280073669,0.0607249233,0.0197995534,0.3095999895,0.0026213301,-0.073173795,-0.245279957,0.4711684785,0.0721289203,0.459434213,-0.239879659,0.1408913468,0.6580226035,0.1659358815,,,0.0045413694,0.3549579885,0.8237047135,0.2812572747,0.6937295275,1.3471840571,1.2608567988,2.107091285,2.5126298732,,0.2062982005,,,5.0,1.2045198593,0.2491930845,0.2335896017,,2.6796620794,0.0255572355,0.0160472265,0.0811992704,0.0555778591,,-5.169274948,-3.180652903,5.9283841724,0.8270069999,1.6397297985,-0.260484238,,0.43861849,1.7511232691,0.4320411257,-0.914295977,0.4387581922,0.0759706959,0.1150783296,0.6868901451,1.5269872424,0.2380463539,0.5493964881,3.3447497605,2.5095494407,6.0,-4.560585228,3.8597690509,,,-1.040539479,0.3251847672,1.5748266709,1.0313292915,0.0041331857,-0.326822263,2.0944558494,0.6786379854,0.1196406781,,,,,1.0038355631,0.2148137298,1.8281943885,,0.6437603896,0.290126045,-1.583601205,0.2231179353,0.7620968732,0.00173637,104649.40817009,1.05834127,0.00543309,1.09364747,0.00239147,0.00153334,0.00542896,0.02322473,-0.81610617,-0.3987444,3.23999509,0.01956296,-0.55379771,0.02312368,-0.52065733,0.02689494,0.03560542,0.02970679,-1.40949951,0.3321684,0.0386225,-0.16893252,0.52165826,0.20997297,0.9839141777,0.6777145259,260,1.4294008867,0.557074594,1.5315009501,0.8518296791
20051031,20051031,246136.0,01W,SWE,-0.23089,2005,10,20050930,20050930,14.1639135,4.7834882529,14.1639135,,0.0,1.665335e-16,0.0097293107,-0.128686743,-0.422188357,-0.354013781,0.5603845394,1.8595345777,,0.1438892467,0.0493845714,,,2.8114777254,1.8436206508,,5.7342520498,,2.2234998299,,0.0029161938,0.2475077452,-0.006435443,0.2627286841,0.2347213172,0.0280073669,0.0607249233,0.0197995534,0.3095999895,0.0026213301,-0.073173795,-0.245279957,0.4711684785,0.0721289203,0.459434213,-0.239879659,0.1408913468,0.6580226035,0.1659358815,,,0.0045413694,0.3549579885,0.8237047135,0.2812572747,0.6937295275,1.3471840571,1.2608567988,2.107091285,2.5126298732,,0.2062982005,,,5.0,1.2045198593,0.2491930845,0.2335896017,,2.6796620794,0.0255572355,0.0160472265,0.0811992704,0.0555778591,,-5.169274948,-3.180652903,5.9283841724,0.8270069999,1.6397297985,-0.260484238,,0.43861849,1.7511232691,0.4320411257,-0.914295977,0.4387581922,0.0759706959,0.1150783296,0.6868901451,1.5269872424,0.2380463539,0.5493964881,3.3447497605,2.5095494407,6.0,-4.560585228,3.8597690509,,,-1.040539479,0.3251847672,1.5596523287,1.0213918528,0.0040933601,-0.323673146,2.0742745874,0.6720989261,0.1184878728,,,,,0.9895340148,0.2117532993,1.3559030158,,0.6402985298,0.0651782029,-1.910069884,0.2312454954,0.706698826,0.00453891,87146.05204013,1.15308163,0.00492651,1.16769287,0.00266701,0.00167957,0.00509862,0.01907138,-0.01272435,0.0891581,1.35231681,0.01838774,0.11721796,0.01805817,0.26290328,0.02646591,0.03265396,0.01907154,-0.01360001,0.37751005,0.03361321,-0.00102016,0.52673364,0.2109874,0.863494711,0.7670402721,261,1.505195015,0.5906825571,1.505195015,1.0798793573
20051130,20051130,246136.0,01W,SWE,0.120536,2005,11,20051031,20051031,10.893603353,3.6790272456,10.893603353,,0.0,2.081668e-16,-0.230890294,-0.130408697,-0.363022154,-0.36938607,0.3773763588,1.3608118286,,0.3270306021,-0.00133551,,,1.6595959214,2.1771761517,,5.7342520498,,2.6885061824,,0.0029161938,0.195117537,-0.006435443,0.2044318419,0.2169633569,-0.012531515,0.0192281166,0.0197995534,0.3095999895,0.0026213301,-0.073173795,-0.245279957,0.4104427602,0.0572412672,0.589107173,-0.254924904,0.1408913468,0.6740931605,0.1659358815,,,0.0045413694,0.3760469502,0.8438206098,0.2812572747,0.6937295275,1.3471840571,1.690186884,2.5557432864,2.5126298732,,0.284856571,,,6.0,1.2045198593,0.2491930845,0.1675791716,,1.4147959503,-0.016801747,-0.011003201,-0.196758299,-0.137013967,,-5.169274948,-3.180652903,5.0015517786,0.9035832232,0.5303116509,-0.818234639,,0.3221357006,1.5667870346,0.4320411257,-0.677997234,0.3733355272,0.0696010298,0.1211220464,0.27168748,1.5126135217,0.2410120772,0.5493964881,3.2594261525,1.8421117181,6.0,-4.560585228,3.8597690509,,,-0.267160081,0.4330552836,1.7603805892,1.163800643,0.0053222057,-0.420841323,3.0953608174,0.7845100536,0.1225243018,,,,,1.5024550897,0.3215147914,1.0469559403,,0.6960305516,-0.049875192,-1.645349899,0.2373147772,0.5753112948,0.00327982,79314.28882739,1.25623724,0.00489525,1.17969365,0.00270981,0.00174327,0.00627279,0.02568992,-1.92397436,0.12277539,-0.39693081,0.02612064,-1.52976103,0.02728544,-1.73999397,0.01854735,0.04238624,0.02952176,-1.20962709,0.43884364,0.03264012,0.45694609,0.40511595,0.21313466,0.8339696318,0.547613859,262,1.5491667755,0.5579358243,1.5635109123,1.1184290697
