date,ret_eom,gvkey,iid,excntry,stock_ret,year,month,char_date,char_eom,me,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,bidaskhl_21d,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,ami_126d,ivol_capm_252d,betadown_252d,prc_highprc_252d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety
20151030,20151031,320344.0,01W,TWN,0.015737,2015,10,20150930,20150930,23.035623912,1.1517811956,23.035623912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0569941009,0.4109118593,0.3282482928,0.1974251133,0.1552401902,0.5890039718,0.1254630392,0.1788613049,-0.053398266,-0.135009123,-0.65160793,,,,0.9563217444,1.1081879375,4.6757517042,0.0373338987,0.4865543167,,,,,,,,-0.712487711,0.0268912249,0.0199386403,,,,,,,,,,,,,,,1.5298591616,0.2202220758,0.1932391693,,1.3348131736,,0.817932471,,,,,,,,,,0.9000339909,0.6435562643,0.0,-0.437915423,2.034178625,0.0999057969,0.1650052063,0.156872699,,-0.100562649,0.0372370849,0.3795065018,0.2431746779,,,,,,,,,,,,,,,0.02029634,,,,,,,,,,,,,,,,,,,,381,,,,
20151130,20151130,320344.0,01W,TWN,0.058552,2015,11,20151030,20151031,23.398137624,1.1699068812,23.398137624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0742601494,0.4910351278,0.1678551443,0.1884451572,0.1523778693,0.5890039718,0.1254630392,0.1788613049,-0.053398266,-0.031413646,-0.288229865,,,,1.5346824873,1.6711239851,4.6757517042,0.0373338987,0.5429358673,,,,,,,,-0.65507362,0.0487075801,,,,,,,,,,,,,,,,1.458124805,0.1404018197,0.1364414979,,1.3981138027,,0.8556751493,,,,,,,,,,0.9185553241,0.656996106,0.0,-0.431130681,1.5350198338,0.1001116668,0.128966839,0.1166966876,,-0.099004604,0.0366601606,0.3691705647,0.2365517659,,,,,,,0.9559748428,0.00741525,,,,,,,0.01704106,0.02398376,-0.10452295,0.06958814,-0.51331185,0.02147835,0.4244635,0.02251875,0.4057478,0.03306427,0.04840242,0.02577043,0.25980842,,,,,,,,382,,1.3792517923,,1.6865076604
20151231,20151231,320344.0,01W,TWN,0.077427,2015,12,20151130,20151130,24.768146267,1.2384073134,24.768146267,,,,0.058552038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0742601494,0.4910351278,0.1678551443,0.1884451572,0.1523778693,0.5890039718,0.1254630392,0.1788613049,-0.053398266,-0.031413646,-0.288229865,,,,1.5346824873,1.6711239851,4.6757517042,0.0373338987,0.5429358673,,,,,,,,-0.65507362,0.0487075801,,,,,,,,,,,,,,,,1.458124805,0.1404018197,0.1364414979,,1.3981138027,,0.8556751493,,,,,,,,,,0.8677469705,0.6206554637,0.0,-0.407283407,1.4501127755,0.0945741572,0.1218332537,0.1102418053,,-0.09352833,0.034632365,0.3347189339,0.2144763491,,,,,,,0.9549086758,,,,,,,,0.00878521,,,,,,,,,,,,,,,,,,,,383,,1.3740029669,,1.6865569895
20160130,20160131,320344.0,01W,TWN,-0.066784,2016,1,20151231,20151231,26.685868291,1.3342934145,26.685868291,,,,0.07742695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0742601494,0.4910351278,0.1678551443,0.1884451572,0.1523778693,0.5890039718,0.1254630392,0.1788613049,-0.053398266,-0.031413646,-0.288229865,,,,1.5346824873,1.6711239851,4.6757517042,0.0373338987,0.5429358673,,,,,,,,-0.65507362,0.0487075801,,,,,,,,,,,,,,,,1.458124805,0.1404018197,0.1364414979,,1.3981138027,,0.8556751493,,,,,,,,,,0.8053882173,0.5760534055,0.0,-0.378014869,1.3459035672,0.0877777906,0.1130779713,0.1023195171,,-0.08680712,0.0321435853,0.296046225,0.189696211,,,,,,,0.9549086758,0.00672059,13316.93354941,1.6652051,0.00053859,1.65076087,0.00727594,,0.02519407,0.02700022,0.38040396,-0.04021799,1.72055583,0.0285334,0.61282714,0.02840748,0.32529909,0.03773425,0.05105389,0.02779091,0.0169478,6.38493815,,,,,,,384,,1.3723208364,,1.6790815289
20160226,20160229,320344.0,01W,TWN,-0.009694,2016,2,20160130,20160131,24.903686314,1.2451843157,24.903686314,,,,-0.066783736,0.1405124937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0963317262,0.4109118593,0.3282482928,0.201688647,0.1137433713,0.5890039718,0.1254630392,0.1788613049,-0.053398266,-0.135009123,-0.10600274,,,,0.9563217444,1.2960797689,4.6757517042,0.0373338987,0.4865543167,,,,,,,,-0.639371161,0.0484871677,0.0346804156,,,,,,,,,,,0.1357802531,0.4324205713,0.1811376213,0.1480660318,1.4274057977,0.2202220758,0.1932391693,,1.3348131736,,0.817932471,,,,,,,,,,0.832521108,0.6236986003,0.0,-0.405066739,1.1092803574,0.0991962347,0.1097113074,0.098993723,,-0.093019296,0.034443876,0.3316568575,0.2125142761,,,,,,,0.8919827762,0.00763067,12615.50323911,1.61102539,0.00050756,1.60628254,0.00734638,,0.01213292,0.0189762,-1.0633652,-0.65226274,-0.40249848,0.01942946,-0.64255816,0.02058,-0.97422574,0.01322201,0.02341106,0.01901225,-0.96401552,5.64672756,,,,,,,385,,1.5283628122,,1.6866553477
20160331,20160331,320344.0,01W,TWN,0.04692,2016,3,20160226,20160229,24.662269473,1.2331134736,24.662269473,,,,-0.00969402,0.0054723533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0963317262,0.4109118593,0.3282482928,0.201688647,0.1137433713,0.5890039718,0.1254630392,0.1788613049,-0.053398266,-0.135009123,-0.10600274,,,,0.9563217444,1.2960797689,4.6757517042,0.0373338987,0.4865543167,,,,,,,,-0.639371161,0.0484871677,0.0346804156,,,,,,,,,,,0.1357802531,0.4324205713,0.1811376213,0.1480660318,1.4274057977,0.2202220758,0.1932391693,,1.3348131736,,0.817932471,,,,,,,,,,0.8406705857,0.6298039324,0.0,-0.409031902,1.1201390077,0.1001672581,0.110785262,0.0999627641,,-0.093929854,0.0347810441,0.3371504883,0.2160344053,,,,,,,0.890184225,,12419.28042856,1.59228117,0.00050095,1.58892382,0.00734328,,0.00903671,,,,,,,,,,,,,5.90356015,,,,,,,386,,1.5277051749,,1.6832018612
20160429,20160430,320344.0,01W,TWN,-0.039893,2016,4,20160331,20160331,25.819428819,1.2909714409,25.819428819,,,,0.0469202296,-0.075830353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0963317262,0.4109118593,0.3282482928,0.201688647,0.1137433713,0.5890039718,0.1254630392,0.1788613049,-0.053398266,-0.135009123,-0.10600274,,,,0.9563217444,1.2960797689,4.6757517042,0.0373338987,0.4865543167,,,,,,,,-0.639371161,0.0484871677,0.0346804156,,,,,,,,,,,0.1357802531,0.4324205713,0.1811376213,0.1480660318,1.4274057977,0.2202220758,0.1932391693,,1.3348131736,,0.817932471,,,,,,,,,,0.8029939263,0.6015777655,0.0,-0.390700161,1.0699373038,0.0956780233,0.1058201559,0.0954826941,,-0.089720163,0.0332222486,0.3123511972,0.2001438748,,,,,,,0.8895992263,,12552.76162668,1.48828926,0.00049857,1.4844495,0.00741361,,0.01454633,,,,,,,,,,,,,4.69263457,,,,,,,387,,1.5286889193,,1.6825109583
20160531,20160531,320344.0,01W,TWN,-0.037732,2016,5,20160429,20160430,24.789423585,1.2394711793,24.789423585,,,,-0.039892642,0.0367713636,0.1034822187,,,,,,,,,-0.064278355,-0.195829257,0.1077539145,-0.334226449,,,,-0.033962107,-0.000115835,-0.000890322,-0.125174483,-0.061775175,-0.063399308,-0.0181379,0.0207986965,-0.038936597,0.0,-0.001006157,-0.007199379,-0.006082418,0.101766491,0.3662599942,0.2262526475,0.1352327029,0.1225947209,0.642558836,,,0.0,-0.079179986,-0.812873098,-0.080186143,-0.823202453,0.1386253747,0.8449007026,0.9207649448,6.314051214,0.0415616942,0.5947119555,,,,-0.095757921,-0.040596722,-0.012811987,,-0.68540128,,,,,,,,,,,,,0.1376190729,0.3427174041,0.1342053371,0.2117094995,1.4667982541,0.1765875466,0.1470726618,-0.043634529,1.2585750006,0.0890541353,0.8694452477,,0.8110572436,,-2.903078402,5.7832458011,15.696406657,-36.26942667,,,0.7825987284,0.6218133428,0.0,-0.46542082,0.7453395203,0.0762310332,0.1381971894,0.1281514669,,,0.0309775732,0.2208177645,0.1573598599,,14.992855132,,,,0.7524104452,0.7769091428,,12478.3725593,1.42656978,0.00049058,1.42557066,0.00746447,,0.03008382,,,,,,,,,,,,,5.36345054,,,,,,,388,,1.4971886628,,1.4843504672
20160630,20160630,320344.0,01W,TWN,0.0009,2016,6,20160531,20160531,23.854058218,1.1927029109,23.854058218,,,,-0.037732437,0.0051558156,0.0008590598,,,,,,,,,-0.064278355,-0.195829257,0.1077539145,-0.334226449,,,,-0.033962107,-0.000115835,-0.000890322,-0.125174483,-0.061775175,-0.063399308,-0.0181379,0.0207986965,-0.038936597,0.0,-0.001006157,-0.007199379,-0.006082418,0.101766491,0.3662599942,0.2262526475,0.1352327029,0.1225947209,0.642558836,,,0.0,-0.079179986,-0.812873098,-0.080186143,-0.823202453,0.1386253747,0.8449007026,0.9207649448,6.314051214,0.0415616942,0.5947119555,,,,-0.095757921,-0.040596722,-0.012811987,,-0.68540128,,,,,,,,,,,,,0.1376190729,0.3427174041,0.1342053371,0.2117094995,1.4667982541,0.1765875466,0.1470726618,-0.043634529,1.2585750006,0.0890541353,0.8694452477,,0.8110572436,,-2.903078402,5.7832458011,15.696406657,-36.26942667,,,0.8132859909,0.6461958886,0.0,-0.483670902,0.7745657747,0.0792202046,0.1436161778,0.1331765424,,,0.0321922659,0.237587508,0.1693103679,,14.822656294,,,,0.7527730619,0.7768682839,,12596.0309462,1.40669131,0.00049707,1.40329663,0.00743968,0.00760786,0.01672474,,,,,,,,,,,,,4.56502205,0.02608013,0.75682586,0.84859261,,,,389,,1.4965588369,,1.4781157853
20160729,20160731,320344.0,01W,TWN,0.090317,2016,7,20160630,20160630,23.875524884,1.1937762442,23.875524884,,,,0.0008999167,-0.076119833,-0.106116467,,,,,,,,,-0.064278355,-0.195829257,0.1077539145,-0.334226449,,,,-0.033962107,-0.000115835,-0.000890322,-0.125174483,-0.061775175,-0.063399308,-0.0181379,0.0207986965,-0.038936597,0.0,-0.001006157,-0.007199379,-0.006082418,0.101766491,0.3662599942,0.2262526475,0.1352327029,0.1225947209,0.642558836,,,0.0,-0.079179986,-0.812873098,-0.080186143,-0.823202453,0.1386253747,0.8449007026,0.9207649448,6.314051214,0.0415616942,0.5947119555,,,,-0.095757921,-0.040596722,-0.012811987,,-0.68540128,,,,,,,,,,,,,0.1376190729,0.3427174041,0.1342053371,0.2117094995,1.4667982541,0.1765875466,0.1470726618,-0.043634529,1.2585750006,0.0890541353,0.8694452477,,0.8110572436,,-2.903078402,5.7832458011,15.696406657,-36.26942667,,,0.8125547593,0.6456148889,0.0,-0.48323603,0.7738693567,0.0791489771,0.1434870514,0.1330568024,,,0.0321633216,0.2371741341,0.1690157881,,14.826711878,,,,0.7541753166,0.7763876433,,10664.72708721,0.99013823,0.0004301,1.00320593,0.00761626,0.00761234,0.03035623,,,,,,,,,,,,,4.6114728,0.02615313,0.71601262,0.84935628,,,,390,,1.4957985724,,1.4754334989
