date,ret_eom,gvkey,iid,excntry,stock_ret,year,month,char_date,char_eom,me,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,bidaskhl_21d,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,ami_126d,ivol_capm_252d,betadown_252d,prc_highprc_252d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety
20050831,20050831,273500.0,01W,AUS,0.243055,2005,8,20050729,20050731,7.5312046069,0.2510401452,7.5312046069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,
20050930,20050930,273500.0,01W,AUS,-0.145823,2005,9,20050831,20050831,9.361704886,0.3120568191,9.361704886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00202724,,,,,,,0.01319975,0.04682843,0.19555044,0.10551543,-2.90095416,0.04682867,-0.00661237,0.04620243,-0.01994209,0.07559376,0.10813882,0.0468683,0.22186596,,,,,,,,8,,,,
20051028,20051031,273500.0,01W,AUS,-0.155268,2005,10,20050930,20050930,7.9965510987,0.2665516944,7.9965510987,,,,-0.145823203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00431077,,,,,,,0.01418225,0.03190747,1.30962791,-0.27122885,-2.83963379,0.03270666,1.10412619,0.03404926,1.40854623,0.03776702,0.08950222,0.03251033,1.15702344,,,,,,,,9,,,,
20051130,20051130,273500.0,01W,AUS,-0.178455,2005,11,20051028,20051031,6.7549419383,0.2251647238,6.7549419383,,,,-0.155268083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00486935,51776.51440853,1.95448927,0.00599116,1.81612406,0.00222278,,0.04080117,0.03614337,-0.05773235,0.10565771,0.92033544,0.03317917,-0.21576132,0.03438589,0.51163736,0.03625046,0.06827596,0.03741379,0.22985535,2.13744281,,,,,,,10,,,,
20051230,20051231,273500.0,01W,AUS,-0.009148,2005,12,20051130,20051130,5.5494871452,0.1849828987,5.5494871452,,,,-0.178455241,-0.278449596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00503317,43170.72161763,2.11698519,0.0051375,1.90995177,0.00263081,,0.03399063,0.05687565,0.51940223,-0.2450088,4.94719288,0.05843662,0.94814999,0.0613274,0.27736011,0.05829959,0.14536405,0.05783077,0.40358577,3.82391183,,,,,,,11,,,,
20060131,20060131,273500.0,01W,AUS,0.052187,2006,1,20051230,20051231,5.4987189533,0.1832906257,5.4987189533,,,,,-0.306014921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00495339,38379.25537787,2.21560635,0.0046955,1.94897724,0.00287826,,0.03571874,0.04593351,0.93706531,0.17918329,-2.9775695,0.04540175,0.74235232,0.04524285,0.46044501,0.05114741,0.102232,0.04630663,0.81844252,4.50761956,,,,,,,12,,,,
20060228,20060228,273500.0,01W,AUS,-0.076481,2006,2,20060131,20060131,5.7856789163,0.1928559574,5.7856789163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00542068,23142.07477736,1.15637076,0.00305446,0.98153189,0.00420602,0.00317154,0.01356985,0.09387737,1.69389663,-0.40721869,-0.2648732,0.09958179,1.67558158,0.096247,1.98177512,0.09404256,0.28395186,0.09531222,1.62217826,5.28124228,0.06121468,,0.57398933,,,1.5254345761,13,,,,
20060331,20060331,273500.0,01W,AUS,0.098357,2006,3,20060228,20060228,5.3431853664,0.1781061729,5.3431853664,,,,-0.076480834,0.0425610088,-0.38198448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00494109,14504.96860646,0.91040113,0.00225896,0.89274901,0.00513125,0.0033346,0.02960446,0.03887882,-1.18764156,-0.69815448,-0.70495739,0.04000024,-1.21220757,0.03860414,-1.09120045,0.03795355,0.06604909,0.03983481,-0.68423363,6.10388539,0.05892301,-0.05936003,0.53009014,,,0.6389670568,14,,,,
20060428,20060430,273500.0,01W,AUS,-0.04976,2006,4,20060331,20060331,5.8687240878,0.1956241297,5.8687240878,,,,0.09835682,,-0.331813766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00430931,12864.23261475,0.88356416,0.00225163,0.90269982,0.00518814,0.00343625,0.02450613,0.07775377,-0.34518546,0.16362705,5.32011063,0.08307035,-0.3505073,0.0795239,-0.14220948,0.09811593,0.15973251,0.07954633,-0.15312887,6.81737598,0.06102616,-0.1696354,0.58222813,,,1.5930296841,15,,,,
20060531,20060531,273500.0,01W,AUS,-0.188953,2006,5,20060428,20060430,5.5766980195,0.1858899278,5.5766980195,,,,-0.04975972,0.0143535742,-0.13119548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11823.43746852,0.97831639,0.00218881,0.98172231,0.00536433,0.003635,,,,,,,,,,,,,,16.95472689,0.0620601,0.04447626,0.55325662,,,,16,,,,
