date,ret_eom,gvkey,iid,excntry,stock_ret,year,month,char_date,char_eom,me,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,bidaskhl_21d,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,ami_126d,ivol_capm_252d,betadown_252d,prc_highprc_252d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety
20050228,20050228,3971.0,01,USA,-0.027538,2005,2,20050131,20050131,1229.6130315,59.189998627,1229.6130315,0.0,-0.018566637,0.01874115,0.0444679819,0.0119642531,0.2008900087,0.1100881197,0.0582632754,0.0302520807,0.8626086854,-0.010270761,0.0131725638,0.0388966789,0.0148540033,0.0964941956,0.2166146854,0.1954372624,0.0122372011,-0.722362869,0.4438218846,-0.355121017,0.0012890574,,0.0182702312,0.0382744382,0.0233720896,0.0149023486,0.016677444,-0.014319103,0.030996547,-0.003917889,0.0039178892,0.026634884,0.0806358223,0.2395801552,0.7696137477,0.420904707,0.3703641009,0.2298337398,0.5224888225,-0.1528653,-0.148262731,-0.004602569,-0.041600629,-0.226546676,-0.03768274,-0.205210827,0.5711194013,0.8390833745,1.1881996145,2.1808518407,0.0726021893,0.2682422752,0.1243352114,0.0687532068,8.0,0.0503278727,0.0094838104,0.0152367858,0.6681995048,0.1864254073,0.0516761046,0.0410421931,0.0052158599,0.0054204193,0.2194744872,0.2909851506,0.1017769449,-0.010432189,0.0580778959,0.117960161,0.2649801243,-0.271002993,0.41590472,0.8438770072,0.4119391393,0.4615195681,1.5075492543,0.2252300228,0.3793040781,0.0153266467,1.251617374,0.0715948679,0.6651933238,1.0363085244,0.7318998077,7.0,-5.903647012,16.370028058,422.86025326,-1.461155141,0.3283342094,0.0151118816,0.1924239529,0.1537402379,0.0010702554,-0.050545983,0.2185777095,0.0353346938,0.0433396513,0.0395042983,0.0457997749,0.0285293008,0.0158692202,0.1055615534,0.0601587531,0.133919172,18.086937812,0.5305454644,-0.279871336,-0.163654525,0.6533706479,0.82343367,0.00284671,6255360.13946942,0.55246898,0.00561107,0.54620009,0.0020682,0.00245642,0.00935305,0.01106019,0.98832915,0.13395204,-0.0216868,0.01113987,0.67529656,0.01085799,0.15934501,0.01675973,0.02919965,0.01262017,0.0279643,0.00234803,0.01377268,1.0565606,0.99378773,0.43680279,1.0482322887,0.9678756395,277,1.1826099267,1.6494460791,-0.908590553,1.497383739
20050331,20050331,3971.0,01,USA,-0.053162,2005,3,20050228,20050228,1198.9748286,57.560001373,1198.9748286,0.0,-0.021606388,0.0218432146,-0.027538389,0.0313643365,0.2850628851,0.178848819,0.1167924159,-0.109622671,0.6792079362,-0.004339614,0.0110635842,-0.018785317,0.0176410746,0.0964941956,0.2166146854,0.1954372624,0.0122372011,-0.722362869,0.4438218846,-0.355121017,0.0012890574,,0.0182702312,0.0382744382,0.0233720896,0.0149023486,0.016677444,-0.014319103,0.030996547,-0.003917889,0.0039178892,0.026634884,0.0806358223,0.2395801552,0.7696137477,0.420904707,0.3703641009,0.2298337398,0.5224888225,-0.1528653,-0.148262731,-0.004602569,-0.041600629,-0.226546676,-0.03768274,-0.205210827,0.5711194013,0.8390833745,1.1881996145,2.1808518407,0.0726021893,0.2682422752,0.1243352114,0.0687532068,8.0,0.0503278727,0.0094838104,0.0152367858,0.6681995048,0.1864254073,0.0516761046,0.0410421931,0.0052158599,0.0054204193,0.2194744872,0.2909851506,0.1017769449,-0.010432189,0.0580778959,0.117960161,0.2649801243,-0.271002993,0.41590472,0.8438770072,0.4119391393,0.4615195681,1.5075492543,0.2252300228,0.3793040781,0.0153266467,1.251617374,0.0715948679,0.6651933238,1.0363085244,0.7318998077,7.0,-5.903647012,16.370028058,422.86025326,-1.461155141,0.3283342094,0.0151118816,0.1973410904,0.1576688647,0.0010976044,-0.051837619,0.2241631714,0.0362376248,0.0444471383,0.040513778,0.046970127,0.029258329,0.016274737,0.1084065141,0.0617800753,0.1345034419,18.055087837,0.5085603179,-0.124687479,0.1151363445,0.6565321084,0.8567410569,0.00277624,6294955.46869783,0.56584012,0.00540108,0.56592477,0.00231672,0.00240568,0.00611751,0.01060216,0.54547641,-0.3221907,2.01207883,0.01091446,0.47919925,0.01068385,0.23234108,0.01359209,0.02062719,0.01380454,-1.09142629,0.00224179,0.01354693,1.15990654,0.94577721,0.44174034,1.0328199813,0.8032930312,278,1.1898418568,1.6492720245,-0.9073701,1.5035450189
20050429,20050430,3971.0,01,USA,-0.211927,2005,4,20050331,20050331,1128.5315,54.5,1128.5315,0.0,-0.019183403,0.0193697818,-0.053161941,0.0157050164,0.0522852024,0.0433206955,0.0907712782,-0.127155566,0.6021252652,-0.032594301,0.0091937987,0.0279563258,0.0123031077,0.0964941956,0.2166146854,0.1954372624,0.0122372011,-0.722362869,0.4438218846,-0.355121017,0.0012890574,,0.0182702312,0.0382744382,0.0233720896,0.0149023486,0.016677444,-0.014319103,0.030996547,-0.003917889,0.0039178892,0.026634884,0.0806358223,0.2395801552,0.7696137477,0.420904707,0.3703641009,0.2298337398,0.5224888225,-0.1528653,-0.148262731,-0.004602569,-0.041600629,-0.226546676,-0.03768274,-0.205210827,0.5711194013,0.8390833745,1.1881996145,2.1808518407,0.0726021893,0.2682422752,0.1243352114,0.0687532068,8.0,0.0503278727,0.0094838104,0.0152367858,0.6681995048,0.1864254073,0.0516761046,0.0410421931,0.0052158599,0.0054204193,0.2194744872,0.2909851506,0.1017769449,-0.010432189,0.0580778959,0.117960161,0.2649801243,-0.271002993,0.41590472,0.8438770072,0.4119391393,0.4615195681,1.5075492543,0.2252300228,0.3793040781,0.0153266467,1.251617374,0.0715948679,0.6651933238,1.0363085244,0.7318998077,7.0,-5.903647012,16.370028058,422.86025326,-1.461155141,0.3283342094,0.0151118816,0.2096591898,0.16751061,0.0011661172,-0.055073341,0.2381555145,0.03849959,0.0472215441,0.0430426621,0.0499020187,0.0310846441,0.0172906117,0.1155676755,0.0658611686,0.1361604945,17.975299308,0.5142154503,-0.20002846,-0.540108144,0.6529094651,0.8452492595,0.00326215,6215693.37080542,0.54314978,0.00524898,0.5511261,0.00252529,0.00238808,0.00616059,0.00801232,-0.67662518,-0.51586622,-0.25738334,0.00807664,-0.68153607,0.00832132,-1.05724793,0.00633658,0.00816535,0.00809279,-0.83299787,0.00188403,0.01327049,1.21554825,0.89549785,0.44958387,1.0492562678,0.3960851792,279,1.2005594629,1.6485604887,-0.914885388,1.5280761091
20050531,20050531,3971.0,01,USA,0.044237,2005,5,20050429,20050430,889.3656658,42.950000763,889.3656658,0.0,-0.019183403,0.0193697791,-0.211926594,-0.079236336,-0.026785714,0.1549057275,0.0675808094,0.0714985531,0.403436414,-0.01645446,-0.008576395,0.0208842423,0.0098333283,0.088183311,0.1957331425,0.1529263688,0.0524169365,-0.740672407,0.5047304408,-0.192002352,0.0050338663,,0.0182702312,0.0438111475,0.0308175521,0.0129935954,0.0195787065,-0.014157029,0.0337357355,-0.003029535,0.0030295351,0.0240903715,0.0648105485,0.2425381878,0.7221121504,0.4051168041,0.3507188199,0.2180468457,0.5085995086,-0.167922253,-0.163875194,-0.00404706,-0.047289929,-0.271217793,-0.044260394,-0.253842766,0.5526864468,0.7835744674,1.1100332755,2.096987337,0.0716817063,0.2824033544,0.1243352114,0.0687532068,8.0,0.0508500779,0.0094838104,0.0150029914,0.6858895706,0.1314179344,0.0673240197,0.0537896174,0.0039863324,0.0039019978,0.2037560092,0.2566742351,0.0615506533,-0.013990821,0.0639640297,-0.56120515,0.0779992648,-0.198180664,0.3893812335,0.7857903907,0.3816510693,0.4408413452,1.5047786831,0.2216513846,0.3578268749,0.0229725674,1.2505449971,0.0652195455,0.6651933238,0.792150854,0.7400483013,6.0,-5.785625788,15.661110782,432.16886868,-1.755108575,0.1748545998,0.0126337215,0.2928334318,0.2341646502,0.0014223621,-0.081274781,0.3118840885,0.0510588634,0.0649069356,0.0587272502,0.0745733758,0.0479881354,0.0223563836,0.1618869247,0.0897191962,0.1573362519,17.501741407,0.6073948759,-0.138626991,-0.440824126,0.6797369333,0.834902784,0.00102331,6497283.9150856,0.92360263,0.00577247,1.10729745,0.002338,0.00217525,0.00826247,0.02916109,-2.5101255,-0.05037581,-0.03631277,0.02938994,-1.66070542,0.02949425,-1.55516227,0.01507275,0.02493539,0.03086827,-2.33913997,0.00211612,0.01523053,1.32968112,0.70571805,0.43880417,1.1156584534,0.8513819189,280,1.2242112827,1.6632857635,-0.874216369,1.4858416663
20050630,20050630,3971.0,01,USA,-0.027871,2005,6,20050531,20050531,910.09616904,44.849998474,910.09616904,0.0,-0.033484163,0.0340575819,0.0442374311,-0.253822107,-0.25161176,-0.067520646,-0.14459269,0.115315685,0.4294661738,0.0987850875,-0.013535273,-0.002740185,0.0123880444,0.088183311,0.1957331425,0.1529263688,0.0524169365,-0.740672407,0.5047304408,-0.192002352,0.0050338663,,0.0182702312,0.0438111475,0.0308175521,0.0129935954,0.0195787065,-0.014157029,0.0337357355,-0.003029535,0.0030295351,0.0240903715,0.0648105485,0.2425381878,0.7221121504,0.4051168041,0.3507188199,0.2180468457,0.5085995086,-0.167922253,-0.163875194,-0.00404706,-0.047289929,-0.271217793,-0.044260394,-0.253842766,0.5526864468,0.7835744674,1.1100332755,2.096987337,0.0716817063,0.2824033544,0.1243352114,0.0687532068,8.0,0.0508500779,0.0094838104,0.0150029914,0.6858895706,0.1314179344,0.0673240197,0.0537896174,0.0039863324,0.0039019978,0.2037560092,0.2566742351,0.0615506533,-0.013990821,0.0639640297,-0.56120515,0.0779992648,-0.198180664,0.3893812335,0.7857903907,0.3816510693,0.4408413452,1.5047786831,0.2216513846,0.3578268749,0.0229725674,1.2505449971,0.0652195455,0.6651933238,0.792150854,0.7400483013,6.0,-5.785625788,15.661110782,432.16886868,-1.755108575,0.1748545998,0.0126337215,0.2861631648,0.2288307622,0.001389963,-0.079423475,0.3047798787,0.0498958259,0.0634284617,0.0573895395,0.0728747162,0.0468950441,0.0218471417,0.1578812615,0.0874992214,0.1607065995,17.543462078,0.6053572255,-0.186905088,-0.508562099,0.6970643884,0.7846007517,0.00157639,6317148.40655893,0.91696348,0.00589021,1.07331474,0.00225861,0.0021267,0.00499313,0.01198564,0.3466675,0.24707335,0.03830437,0.01240995,0.64829869,0.01236461,0.43976405,0.01725563,0.02970956,0.0121418,-0.14007999,0.00199488,0.01533264,1.35686216,0.7369372,0.43678836,1.1158241861,0.9843877352,281,1.2348827036,1.6617584338,-0.867671661,1.4997530147
20050729,20050731,3971.0,1.0,USA,0.058716,2005,7,20050630,20050630,879.01956924,43.599998474,879.01956924,0.0,-0.032627993,0.0331721414,-0.027870681,-0.177064251,-0.208575971,-0.180073169,-0.187058196,0.0402392735,1.0624298572,-0.144643828,-0.002919533,-0.042988542,0.0237110599,0.088183311,0.1957331425,0.1529263688,0.0524169365,-0.740672407,0.5047304408,-0.192002352,0.0050338663,,0.0182702312,0.0438111475,0.0308175521,0.0129935954,0.0195787065,-0.014157029,0.0337357355,-0.003029535,0.0030295351,0.0240903715,0.0648105485,0.2425381878,0.7221121504,0.4051168041,0.3507188199,0.2180468457,0.5085995086,-0.167922253,-0.163875194,-0.00404706,-0.047289929,-0.271217793,-0.044260394,-0.253842766,0.5526864468,0.7835744674,1.1100332755,2.096987337,0.0716817063,0.2824033544,0.1243352114,0.0687532068,8.0,0.0508500779,0.0094838104,0.0150029914,0.6858895706,0.1314179344,0.0673240197,0.0537896174,0.0039863324,0.0039019978,0.2037560092,0.2566742351,0.0615506533,-0.013990821,0.0639640297,-0.56120515,0.0779992648,-0.198180664,0.3893812335,0.7857903907,0.3816510693,0.4408413452,1.5047786831,0.2216513846,0.3578268749,0.0229725674,1.2505449971,0.0652195455,0.6651933238,0.792150854,0.7400483013,6.0,-5.785625788,15.661110782,432.16886868,-1.755108575,0.1748545998,0.0126337215,0.2962800933,0.2369207777,0.0014391033,-0.082231389,0.3155549771,0.0516598283,0.0656708929,0.0594184724,0.0754511075,0.0485529577,0.0226195192,0.1639630643,0.0908698115,0.1478743562,17.480183495,0.7033698995,-0.300865562,-0.442499196,0.6955256558,0.7708133312,0.00187377,6497679.31542804,0.91209959,0.00636532,1.01737735,0.00207374,0.00208424,0.00587107,0.01404663,0.5865657,0.09050661,2.36951097,0.0136795,0.36146084,0.01329566,0.58451318,0.01836564,0.02951594,0.01461204,0.21152207,0.00190842,0.01517236,1.3892939,0.71639826,0.45047458,1.1545637011,1.0609680905,282,1.2399887141,1.6630216128,-0.864564995,1.4882610586
20050831,20050831,3971.0,01,USA,0.141681,2005,8,20050729,20050731,930.63175692,46.159999847,930.63175692,0.0,-0.032627993,0.033172146,0.0587156303,0.0151338227,-0.263389098,-0.221428602,-0.076075454,0.2008900087,0.8149999547,-0.023945693,0.0045951332,0.040904751,0.0134342504,0.0316242079,0.1248038727,0.5154791155,0.0470438897,-0.966499162,0.5309828765,0.4720763723,0.0048500375,,0.0182702312,0.0092162609,-0.013836288,0.0230525493,0.0165131284,-0.002950473,0.0194636009,-0.008593648,0.0085936478,0.0137292148,0.0532195445,0.238362998,0.7524775641,0.4073872852,0.3457833353,0.2163424312,0.4824577403,-0.17886843,-0.164992485,-0.013875945,-0.04182612,-0.234466354,-0.033232473,-0.186292599,0.5607630721,0.8142788593,1.1173428703,2.0240462833,0.0723703656,0.2672120811,0.1243352114,0.0687532068,8.0,0.0438606898,0.0094838104,0.0067982827,0.4784276127,0.0007774291,0.0574287662,0.0459229907,-0.007296204,-0.005833781,0.2134143391,0.1797478371,0.1196809855,-0.000243602,0.0137334647,-3.87658426,-1.859136695,0.1146553329,0.3771217471,0.776274071,0.3696408833,0.4202705854,1.4981882044,0.2202147024,0.3655611648,0.0109017209,1.2127594084,0.0570965439,0.6651933238,0.4016492117,0.6964976088,5.0,-6.114178849,17.232551235,423.17467761,-1.634139154,0.2477219718,0.0110799518,0.270958946,0.2234234953,0.0001504354,-0.072253068,0.2981136179,0.0483359822,0.0596691437,0.0530413879,0.068523344,0.0447061898,0.0215745915,0.158756622,0.0835114338,0.1647421794,17.558829173,0.7038952768,-0.298342404,-1.107125042,0.7100054394,0.7785328694,0.00124913,7024836.58905368,0.87806663,0.00718236,0.94729286,0.00180793,0.00201147,0.00643979,0.01414617,-0.10241974,0.40707452,3.56530905,0.01461474,-0.12984001,0.01443138,-0.22682543,0.02663429,0.03264841,0.01814441,0.19879152,0.00198357,0.01531465,1.35127077,0.75846203,0.4573677,1.1920395769,1.5312596505,283,1.3354294506,1.6517416532,-0.662017836,1.5453438564
20050930,20050930,3971.0,01,USA,0.029412,2005,9,20050831,20050831,1062.4847154,52.700000763,1062.4847154,0.0,-0.031977721,0.0325001712,0.1416811347,0.0292085046,-0.19805423,-0.195678687,0.0021710379,0.2850628851,0.561355977,0.1875813901,0.0004223827,-0.06360065,0.0193310804,0.0316242079,0.1248038727,0.5154791155,0.0470438897,-0.966499162,0.5309828765,0.4720763723,0.0048500375,,0.0182702312,0.0092162609,-0.013836288,0.0230525493,0.0165131284,-0.002950473,0.0194636009,-0.008593648,0.0085936478,0.0137292148,0.0532195445,0.238362998,0.7524775641,0.4073872852,0.3457833353,0.2163424312,0.4824577403,-0.17886843,-0.164992485,-0.013875945,-0.04182612,-0.234466354,-0.033232473,-0.186292599,0.5607630721,0.8142788593,1.1173428703,2.0240462833,0.0723703656,0.2672120811,0.1243352114,0.0687532068,8.0,0.0438606898,0.0094838104,0.0067982827,0.4784276127,0.0007774291,0.0574287662,0.0459229907,-0.007296204,-0.005833781,0.2134143391,0.1797478371,0.1196809855,-0.000243602,0.0137334647,-3.87658426,-1.859136695,0.1146553329,0.3771217471,0.776274071,0.3696408833,0.4202705854,1.4981882044,0.2202147024,0.3655611648,0.0109017209,1.2127594084,0.0570965439,0.6651933238,0.4016492117,0.6964976088,5.0,-6.114178849,17.232551235,423.17467761,-1.634139154,0.2477219718,0.0110799518,0.2373332965,0.1956969328,0.0001317666,-0.063286557,0.2611181093,0.0423375502,0.0522642813,0.0464590213,0.0600196869,0.0391582104,0.018897213,0.1377240548,0.0724475813,0.1686917216,17.77904281,0.6613170375,-0.336458083,-0.975072448,0.7081668501,0.7843016855,0.00169244,7235366.02409688,0.84923988,0.00757616,0.89061929,0.00170438,0.00203832,0.00846234,0.01096018,-0.3539634,0.04413971,2.09782797,0.01097929,-0.22489468,0.01150152,-0.37332712,0.02495521,0.03137767,0.01518534,-0.65797048,0.00195669,0.01512034,1.29534755,0.86592179,0.45699786,1.2079104663,1.4722870527,284,1.3455470692,1.6535409576,-0.654387423,1.5515562106
20051031,20051031,3971.0,01,USA,-0.107281,2005,10,20050930,20050930,1086.89875,54.25,1086.89875,0.0,-0.03137691,0.0318797106,0.0294117499,0.2087156622,-0.033027508,-0.070054658,-0.036563071,0.0522852024,0.9800905154,0.0237659812,0.0009356344,0.1030064058,0.0098927279,0.0316242079,0.1248038727,0.5154791155,0.0470438897,-0.966499162,0.5309828765,0.4720763723,0.0048500375,,0.0182702312,0.0092162609,-0.013836288,0.0230525493,0.0165131284,-0.002950473,0.0194636009,-0.008593648,0.0085936478,0.0137292148,0.0532195445,0.238362998,0.7524775641,0.4073872852,0.3457833353,0.2163424312,0.4824577403,-0.17886843,-0.164992485,-0.013875945,-0.04182612,-0.234466354,-0.033232473,-0.186292599,0.5607630721,0.8142788593,1.1173428703,2.0240462833,0.0723703656,0.2672120811,0.1243352114,0.0687532068,8.0,0.0438606898,0.0094838104,0.0067982827,0.4784276127,0.0007774291,0.0574287662,0.0459229907,-0.007296204,-0.005833781,0.2134143391,0.1797478371,0.1196809855,-0.000243602,0.0137334647,-3.87658426,-1.859136695,0.1146553329,0.3771217471,0.776274071,0.3696408833,0.4202705854,1.4981882044,0.2202147024,0.3655611648,0.0109017209,1.2127594084,0.0570965439,0.6651933238,0.4016492117,0.6964976088,5.0,-6.114178849,17.232551235,423.17467761,-1.634139154,0.2477219718,0.0110799518,0.2320022909,0.1913011677,0.0001288068,-0.061865008,0.2552528467,0.0413865597,0.0510903155,0.0454154538,0.0586715184,0.0382786345,0.0184727418,0.1344264779,0.0707129427,0.1441131209,17.813955448,0.6434476119,-0.31278428,-0.289491779,0.7087875307,0.7872205119,0.00200849,7681355.88234285,0.79036353,0.00808783,0.81817632,0.00158122,0.00202011,0.00892686,0.0195042,0.44834527,-0.10824848,0.50238882,0.01942006,0.16805598,0.02022258,0.06356705,0.02701551,0.0427466,0.02049879,0.00056347,0.00212351,0.01524574,1.36474924,0.89139007,0.45381994,1.1956638859,1.608134237,285,1.3422748522,1.6510299005,-0.660812235,1.5579012512
20051130,20051130,3971.0,01,USA,-0.024778,2005,11,20051031,20051031,970.19819611,48.430000305,970.19819611,0.0,-0.031473603,0.031979538,-0.107281104,0.1752599747,0.2630966075,-0.083460022,-0.031249999,-0.026785714,0.7263969004,0.0248214174,-0.011073686,0.0286926348,0.0132293851,0.0114157093,0.0791356622,1.9897585955,0.067316209,-1.0,0.5310578072,1.5597077244,0.0070206968,0.0,0.0226661012,0.0431151403,0.0182403749,0.0248747654,0.0064034465,0.0009111789,0.0054922676,-0.006164105,0.0288302058,0.0025193888,0.0009825616,0.2315290512,0.8127968155,0.4312899691,0.376517397,0.2429437368,0.5002784912,-0.216108972,-0.203629599,-0.012479373,-0.0490525,-0.256803693,-0.020222294,-0.105869422,0.5489902958,0.8760754641,1.1795033128,2.1607590432,0.0728706094,0.2258254148,0.0223390484,0.0540540541,8.0,0.0307136942,0.0440362687,0.0045120751,2.3509155507,0.0271823077,0.0535722015,0.0441738082,-0.001089632,0.0006772263,0.2308171638,0.1251165469,0.067312325,0.0184382601,-0.03713674,-1.583016183,-0.913895816,1.2272613513,0.386600981,0.8220754677,0.3769885194,0.43621345,1.463420532,0.2400641604,0.3822374692,0.0154150618,1.2718790889,0.0482533489,0.6498026689,0.4720254654,0.6657677362,4.0,-5.797593029,12.605911951,421.01024405,-1.516741347,0.2693412547,0.0178025062,0.2454684012,0.1929966483,0.0,-0.055433003,0.2878968453,0.0468873269,0.0589281656,0.0462905416,0.0687107029,0.0499846322,0.0209792186,0.1410580253,0.0771231709,0.1299059132,17.727383375,0.6990697167,-0.163834544,0.1402296556,0.6822980125,0.7922554218,0.00258403,6804166.67057255,0.52687899,0.00716731,0.53772183,0.00183391,0.00210742,0.01156236,0.0207085,0.00917682,-0.29814964,0.25482975,0.02126914,-0.01852664,0.02110263,0.30986335,0.02298145,0.0362047,0.02213191,-0.10385305,0.00240572,0.01614542,1.511155,0.79576076,0.45454716,1.2043540206,1.3043417192,286,1.5431904707,1.6760919938,0.0051851838,1.5692397031
