date,ret_eom,gvkey,iid,excntry,stock_ret,year,month,char_date,char_eom,me,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,bidaskhl_21d,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,ami_126d,ivol_capm_252d,betadown_252d,prc_highprc_252d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety
20070228,20070228,133769.0,01,USA,0.017544,2007,2,20070131,20070131,370.0611,8.55,370.0611,,0.0,2.498002e-16,-0.108446298,-0.041,-0.034239678,-0.043868395,-0.052371542,0.0345849802,0.1672433679,0.104743083,-0.0212591,-0.090705095,0.0247004467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1155633867,,,,,,,,,,,,,,,,,,,,,,,,,,1.844033054,0.0742699544,-0.311894746,,0.3421330517,0.00346433,610056.59896825,3.39304829,0.00147525,3.7957651,0.00603516,0.00628451,0.01086975,0.02331172,-3.08747469,-0.21021394,1.38137597,0.02378579,-2.3324103,0.02322845,-2.58071312,0.01515843,0.02915767,0.02363032,-2.50568414,0.03637946,0.01777487,1.64760283,0.75865129,0.30313917,0.924584226,0.7462109097,145,,,,1.1389572191
20070330,20070331,133769.0,01,USA,-0.057471,2007,3,20070228,20070228,376.5534,8.7,376.5534,,0.0,2.775558e-16,0.0175438596,-0.175506268,-0.203910615,-0.058370044,-0.235241503,-0.111806798,0.725308642,-0.038461538,-0.0161677,0.0249924784,0.0223038091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1193392714,,,,,,,,,,,,,,,,,,,,,,,,,,1.7519482317,-0.172364694,-0.94910638,,0.1472081218,0.0041849,750267.04639344,2.96494675,0.00185831,3.22386534,0.005621,0.0060456,0.00645233,0.01836476,0.90607586,-0.17839428,0.80676801,0.01860269,0.66607126,0.01804728,0.63147332,0.02351083,0.05263158,0.0188547,1.04887503,0.03963728,0.01798378,1.30845557,0.79816514,0.29034619,0.8468547281,1.1672138637,146,,,,1.1877504157
20070430,20070430,133769.0,01,USA,0.042683,2007,4,20070330,20070331,354.9124,8.2,354.9124,,0.0,4.440892e-16,-0.057471264,-0.092805005,-0.16426513,-0.169054441,-0.190697674,-0.000930233,0.4070680628,-0.066976744,-0.015303566,-0.09943749,0.0286730361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1193392714,,,,,,,,,,,,,,,,,,,,,,,,,,1.6984549699,-0.067912351,-1.137016182,,0.2091447925,0.00728726,705951.92185484,3.13448405,0.00178138,3.34319835,0.00580055,0.00611341,0.0054281,0.01189084,-0.06482505,-0.20262774,0.22872095,0.01211503,0.38079495,0.01162926,0.0088293,0.01495924,0.01992966,0.01329704,-0.26053772,0.04758807,0.01776994,1.21070577,0.75576037,0.28685591,0.7915471241,0.7513535218,147,,,,1.2308609363
20070531,20070531,133769.0,01,USA,0.011696,2007,5,20070430,20070430,370.0611,8.55,370.0611,,0.0,6.383782e-16,0.0426829268,-0.040935673,-0.18,-0.174219537,-0.182452642,0.037886341,0.7443478261,-0.094715852,-0.002812768,0.144217616,0.0106226959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1193392714,,,,,,,,,,,,,,,,,,,,,,,,,,1.5624854407,-0.083341169,-0.93835318,,0.2217021277,0.00833676,679058.27942623,3.29477125,0.00173699,3.4635768,0.00594426,0.00625813,0.00688171,0.01436004,-1.34459328,0.22319587,-0.91851461,0.01395774,-0.90325805,0.01471582,-0.64005214,0.0178607,0.02592593,0.01436854,-1.34074835,0.05540782,0.01801358,1.19196117,0.78801843,0.27615873,0.7679714473,0.8923489012,148,,,,1.2753341276
20070629,20070630,133769.0,01,USA,0.017341,2007,6,20070531,20070531,374.3893,8.65,374.3893,,0.0,3.469447e-16,0.0116959064,-0.017241379,-0.175506268,-0.203910615,-0.058370044,0.1013215859,0.3102453102,0.1530837004,-0.015666204,0.0884331491,0.0088773465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1249050303,,,,,,,,,,,,,,,,,,,,,,,,,,1.6005766526,0.0156588372,-0.391722045,,0.2877758913,0.00711555,662762.50601626,3.37018527,0.00173405,3.46178341,0.00597426,0.00632632,0.00445422,0.01778934,-0.56549805,-0.15199405,-1.76321146,0.01739178,-0.54936187,0.01776197,-0.74213145,0.02247065,0.02994012,0.01806454,-0.64657647,0.07444376,0.01809643,1.08066413,0.79723502,0.27212443,0.7672873142,1.1447975915,149,,,,1.2949085086
20070731,20070731,133769.0,01,USA,-0.073864,2007,7,20070629,20070630,380.8816,8.8,380.8816,,0.0,2.498002e-16,0.0173410405,0.0548780488,-0.09801877,-0.169068204,-0.17382999,-0.009551098,0.5442477876,-0.051575931,-0.009401024,0.0644200002,0.0150314673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1249050303,,,,,,,,,,,,,,,,,,,,,,,,,,1.6975377132,-0.189974899,-0.251924599,,0.1524520256,1.00765044,645256.51346774,3.45606803,0.00170637,3.51069339,0.17540409,0.09059637,0.00764454,0.01605287,-0.18432156,0.42297364,-0.34106464,0.01499587,-0.57140991,0.01667623,-0.63503534,0.02019518,0.05357143,0.01838211,0.33409999,0.0798075,0.01708355,0.86514862,0.81105991,0.27149201,0.7474136368,1.1071909607,150,,,,1.358771336
20070831,20070831,133769.0,01,USA,-0.006748,2007,8,20070731,20070731,352.7483,8.15,352.7483,,0.0,2.775558e-16,-0.073863636,0.0292397661,0.0292397661,-0.12,-0.113796576,-0.034239678,0.5276923077,0.081570997,-0.023531446,-0.107696264,0.0304448096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1249050303,,,,,,,,,,,,,,,,,,,,,,,,,,1.8612133997,-0.283265374,0.1342711028,,0.182459893,0.00847408,399068.96208,2.07977405,0.00105984,2.01850171,0.1751464,0.09047005,0.01086378,0.01269192,0.24264208,-0.43909776,-0.20337709,0.01292384,-0.24409189,0.01330359,0.29287921,0.01431931,0.02312139,0.01269429,0.22256512,0.09937436,0.01665842,0.62253264,0.75115207,0.27289366,0.6946888002,0.8295652591,151,,,,1.3762479114
20070928,20070930,133769.0,01,USA,0.000618,2007,9,20070831,20070831,350.36779,8.095,350.36779,,0.0,1.665335e-16,-0.006748466,-0.057803468,-0.063218391,-0.214079074,-0.241154562,-0.203910615,0.7959866221,-0.030726257,-0.021351646,0.1288121874,0.0126161094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111091737,,,,,,,,,,,,,,,,,,,,,,,,,,1.8575875395,-0.374193387,0.1409874147,,0.1430713215,1.83450102,213481.70899225,1.23720747,0.00058708,1.24820743,0.49650149,0.25794268,0.00561727,0.01218669,0.36315886,0.24621557,-0.00374069,0.01209589,0.1843619,0.01201279,0.05679362,0.01727167,0.02564103,0.01247666,0.34831955,0.16767394,0.01667488,0.38903342,0.74608295,0.29496029,0.6356250184,1.0063035334,152,,,,1.4056187167
20071031,20071031,133769.0,01,USA,0.018519,2007,10,20070928,20070930,350.5842,8.1,350.5842,,0.0,2.775558e-16,0.0006176652,-0.080113636,-0.012804878,-0.155891554,-0.222382325,-0.16426513,0.8824593128,-0.039385207,-0.017715022,0.0408350818,0.0216259504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111091737,,,,,,,,,,,,,,,,,,,,,,,,,,2.1010543463,-0.162202716,0.9142462909,,0.1772396057,1.11273259,201413.99611111,1.32025756,0.00055863,1.33433589,0.67484126,0.34302547,0.00486969,0.02031946,0.30183191,0.08487315,0.45798471,0.02026871,0.53657243,0.02155438,0.68430821,0.01959813,0.0625,0.02054426,0.56764457,0.21661231,0.01679523,0.34960363,0.74654378,0.28732654,0.5974964462,1.1380133867,153,,,,1.4249521186
20071130,20071130,133769.0,01,USA,-0.090909,2007,11,20071031,20071031,357.0765,8.25,357.0765,,0.0,2.775558e-16,0.0185185185,-0.006134969,-0.052631579,-0.052631579,-0.19,-0.18,0.7452006981,0.037,-0.019395156,0.1187162221,0.0128287655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111091737,,,,,,,,,,,,,,,,,,,,,,,,,,2.260486786,0.0530904854,0.7462320149,,0.2368990905,0.92211795,183718.09100775,1.43899865,0.00050994,1.45274753,0.82223116,0.42548535,0.00662262,0.01114477,-0.49327203,-0.22471664,0.29857792,0.01097286,-0.14693815,0.01135372,-0.36186006,0.01485567,0.01829268,0.01115907,-0.48349816,0.32988587,0.01642105,0.3754537,0.76036866,0.3313325,0.6464412928,0.8890186217,154,,,,1.3387385457
