date,ret_eom,gvkey,iid,excntry,stock_ret,year,month,char_date,char_eom,me,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,bidaskhl_21d,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,ami_126d,ivol_capm_252d,betadown_252d,prc_highprc_252d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety
20050228,20050228,15059.0,01C,CAN,0.077237,2005,2,20050131,20050131,144.10434015,46.410415508,144.10434015,0.0199463389,0.0071359066,0.01801912,0.0874941809,0.095112576,0.1774448994,0.2790418258,0.2460000524,-0.003498589,2.2968724137,0.0066755158,0.0281069864,0.0397720464,,0.1094290945,-0.183261436,-0.526225896,3.7718653674,1.3561905548,0.0651017102,0.1328285886,0.4735842,0.0,0.0,0.4217450849,-0.014237155,0.0504486295,-0.321156254,0.0159127878,0.1977549153,0.0371606289,-0.037160629,-0.01439803,0.0749872601,0.3431077927,0.107743358,0.1281087489,0.1465211762,0.0959286807,0.1125269731,-0.027516364,0.0023617593,-0.029878123,-0.028001965,-0.471411485,-0.065162594,-1.097008548,1.110232248,0.1769618951,0.2914419395,0.3279639097,,0.0181987381,,,0.0,0.3296071266,0.3351381345,-0.169919239,-0.361543926,-0.244824415,0.0275927617,0.0167530004,-0.018094932,-0.012754346,,-4.55255133,-0.018838472,-0.041888954,-0.221588291,-0.992350878,-1.681480714,-0.247645343,0.1110613782,0.1195336161,0.1667099068,0.1421275733,1.4425727903,0.0874022265,0.1001067835,0.0133769825,1.6149538538,0.1784557092,0.5875855262,0.6183899296,0.7716050778,5.0,-1.849634674,2.6084599721,106.51063905,0.1437724322,0.2186198691,0.0195671549,1.4201529016,0.8793767687,0.4095331533,0.3836881626,0.3934798879,0.0843574533,0.1241245256,0.0617656324,0.0196587335,0.0163046742,,0.867078182,0.1027449269,0.7847657501,13.435350672,0.344465138,-0.405339499,-0.608065179,0.4742999434,0.5228352475,10.50647866,50927.7828773,6.42408448,0.00039173,6.36989636,12.27238003,12.67570603,0.01422556,0.02130197,-0.38243992,0.2693323,0.46288022,0.02170631,-0.25202759,0.01948022,0.15786178,0.03081098,0.0411253,0.02144274,-0.36044084,1.40182591,0.01426464,0.24532641,1.0,0.33290512,0.5492817092,2.0865106751,277,-0.162431633,0.4758063262,-0.560223389,0.0114943284
20050331,20050331,15059.0,01C,CAN,0.061994,2005,3,20050228,20050228,149.63515252,49.995039264,149.63515252,0.0192090826,-0.026666667,0.0521583589,0.0772374847,0.1176954771,0.289081712,0.4121296984,0.3460323462,0.0512063169,2.3332277074,0.0215189986,0.0331723033,0.0274903797,,0.1094290945,-0.183261436,-0.526225896,3.7718653674,1.3561905548,0.0651017102,0.1328285886,0.4735842,0.0,0.0,0.4217450849,-0.014237155,0.0504486295,-0.321156254,0.0159127878,0.1977549153,0.0371606289,-0.037160629,-0.01439803,0.0749872601,0.3431077927,0.107743358,0.1281087489,0.1465211762,0.0959286807,0.1125269731,-0.027516364,0.0023617593,-0.029878123,-0.028001965,-0.471411485,-0.065162594,-1.097008548,1.110232248,0.1769618951,0.2914419395,0.3279639097,,0.0181987381,,,0.0,0.3296071266,0.3351381345,-0.169919239,-0.361543926,-0.244824415,0.0275927617,0.0167530004,-0.018094932,-0.012754346,,-4.55255133,-0.018838472,-0.041888954,-0.221588291,-0.992350878,-1.681480714,-0.247645343,0.1110613782,0.1195336161,0.1667099068,0.1421275733,1.4425727903,0.0874022265,0.1001067835,0.0133769825,1.6149538538,0.1784557092,0.5875855262,0.6183899296,0.7716050778,5.0,-1.849634674,2.6084599721,106.51063905,0.1437724322,0.2186198691,0.0195671549,1.3676612304,0.8468732572,0.3943959947,0.3695062862,0.3789360899,0.0812394343,0.1195366366,0.059482652,0.0189321077,0.0157020211,,0.8436763681,0.0999719155,0.7828666028,13.653351823,0.377074383,-0.036539078,0.1901500731,0.5464228905,0.5632086384,8.40917294,53850.87196285,6.09577577,0.00041163,6.08247064,10.84713563,12.67572084,0.00496923,0.02274439,-0.09808501,-0.49475429,1.43343599,0.0188291,-0.24143414,0.01666195,0.59937374,0.03456719,0.04262073,0.02428067,-0.28420522,1.42837766,0.01502349,0.27468166,1.0,0.34919772,0.6113856331,2.2232641736,278,-0.185992119,0.4923793777,-0.55133378,-0.057662975
20050429,20050430,15059.0,01C,CAN,0.020209,2005,4,20050331,20050331,158.91157768,53.094412858,158.91157768,0.018087757,-0.030136099,0.0557292116,0.0619936226,0.171489496,0.3376661062,0.464800709,0.4194513278,0.0221828756,2.3214778588,-0.052678574,0.0435970485,0.0604234729,,0.1094290945,-0.183261436,-0.526225896,3.7718653674,1.3561905548,0.0651017102,0.1328285886,0.4735842,0.0,0.0,0.4217450849,-0.014237155,0.0504486295,-0.321156254,0.0159127878,0.1977549153,0.0371606289,-0.037160629,-0.01439803,0.0749872601,0.3431077927,0.107743358,0.1281087489,0.1465211762,0.0959286807,0.1125269731,-0.027516364,0.0023617593,-0.029878123,-0.028001965,-0.471411485,-0.065162594,-1.097008548,1.110232248,0.1769618951,0.2914419395,0.3279639097,,0.0181987381,,,0.0,0.3296071266,0.3351381345,-0.169919239,-0.361543926,-0.244824415,0.0275927617,0.0167530004,-0.018094932,-0.012754346,,-4.55255133,-0.018838472,-0.041888954,-0.221588291,-0.992350878,-1.681480714,-0.247645343,0.1110613782,0.1195336161,0.1667099068,0.1421275733,1.4425727903,0.0874022265,0.1001067835,0.0133769825,1.6149538538,0.1784557092,0.5875855262,0.6183899296,0.7716050778,5.0,-1.849634674,2.6084599721,106.51063905,0.1437724322,0.2186198691,0.0195671549,1.2878243346,0.7974372342,0.3713732233,0.3479364455,0.3568157867,0.0764971018,0.1125587142,0.0560103665,0.0178269504,0.0147854194,,0.8071394783,0.0956424558,0.7712564932,13.984919379,0.3788198335,0.0512200375,0.5265186834,0.5361957502,0.5676336371,8.60010117,55380.70615291,5.90075603,0.00041674,5.98099375,10.42448834,12.14050731,0.00674876,0.01339958,0.87436695,-0.32959157,0.85063101,0.01342479,0.9006403,0.01244192,0.61735435,0.02301281,0.04079933,0.01435162,1.01210471,1.25105316,0.01520088,0.39506293,0.96184352,0.36605766,0.653605853,1.4593530979,279,-0.235360122,0.4937652598,-0.533703938,-0.108028194
20050531,20050531,15059.0,01C,CAN,0.028955,2005,5,20050429,20050430,162.2313133,54.167383406,162.2313133,0.0177176277,-0.02948801,0.0550612089,0.020208728,0.1440193387,0.3624452966,0.4648761236,0.59127432,0.1201480377,2.2703736156,-0.014998024,0.0467976623,0.050164301,,0.2062542328,0.1776244251,-0.683363281,4.018020989,1.768241627,0.4241199442,-0.484822738,0.4642241962,0.0,0.0,0.4805049498,0.0104870917,0.4700178581,-0.31457804,0.0203834577,-0.334961498,0.0596600666,-0.059660067,0.0015286306,0.0836453951,0.3421324879,0.1390978509,0.131525635,0.168843459,0.1179107647,0.1315348296,-0.011425617,-0.008507232,-0.002918384,-0.01733322,-0.251787827,-0.076993287,-1.118428795,0.9989487785,0.2041912817,0.3481481654,0.38445583,,0.0217851729,,,1.0,0.162912306,0.1857601149,-0.180480824,-0.729750516,0.9460112879,0.0637994738,0.039505447,0.0217868598,0.0141390885,,-4.624935655,0.028780087,0.0325466993,0.0455939111,2.9861599569,3.0253938999,-0.711129159,0.137745084,0.1677873714,0.1970786365,0.158653354,1.4571693163,0.0861737997,0.114192415,0.0124464064,1.7128090024,0.1654538905,0.5896628203,0.5587664557,0.8450610917,4.0,-1.257140296,3.0430783475,146.0225188,0.2113745171,0.258903693,0.0135030519,1.4492545649,0.8461273632,0.4436541752,0.4120819139,0.4614190259,0.0997675244,0.1248877726,0.0941419028,0.0346622469,0.0312694222,,0.8499417374,0.1171984976,0.9005722278,14.286439744,0.3546713902,0.3054097594,0.8332661384,0.5174202452,0.6161262919,9.00892795,58198.07043403,5.60188895,0.00043021,5.77560008,10.00845907,11.7221329,0.01100246,0.01039601,0.10008638,-0.24656383,0.43208904,0.01084192,0.03896108,0.00940871,0.32823989,0.01477811,0.0166174,0.01040313,0.12596669,1.05385011,0.01531646,0.38459101,0.98128115,0.36478944,0.6912094994,0.937504476,280,0.2648488768,0.6268889886,0.2287331209,-0.18758678
20050630,20050630,15059.0,01C,CAN,0.036322,2005,6,20050531,20050531,166.92865718,55.73577869,166.92865718,0.0172190567,-0.02948801,0.0550612089,0.0289546067,0.0834551628,0.3045054387,0.5045369142,0.6481509583,0.1857383836,2.0813534561,0.0385023949,0.0459296816,0.0304580514,,0.2062542328,0.1776244251,-0.683363281,4.018020989,1.768241627,0.4241199442,-0.484822738,0.4642241962,0.0,0.0,0.4805049498,0.0104870917,0.4700178581,-0.31457804,0.0203834577,-0.334961498,0.0596600666,-0.059660067,0.0015286306,0.0836453951,0.3421324879,0.1390978509,0.131525635,0.168843459,0.1179107647,0.1315348296,-0.011425617,-0.008507232,-0.002918384,-0.01733322,-0.251787827,-0.076993287,-1.118428795,0.9989487785,0.2041912817,0.3481481654,0.38445583,,0.0217851729,,,1.0,0.162912306,0.1857601149,-0.180480824,-0.729750516,0.9460112879,0.0637994738,0.039505447,0.0217868598,0.0141390885,,-4.624935655,0.028780087,0.0325466993,0.0455939111,2.9861599569,3.0253938999,-0.711129159,0.137745084,0.1677873714,0.1970786365,0.158653354,1.4571693163,0.0861737997,0.114192415,0.0124464064,1.7128090024,0.1654538905,0.5896628203,0.5587664557,0.8450610917,4.0,-1.257140296,3.0430783475,146.0225188,0.2113745171,0.258903693,0.0135030519,1.4084727892,0.8223174839,0.4311698226,0.4004859993,0.4484347734,0.0969600833,0.121373452,0.0914927658,0.0336868572,0.030389506,,0.8328639407,0.1148436396,0.9084378409,14.428458467,0.3606858257,0.5774106909,1.1705396926,0.5312735183,0.6363278668,16.00939083,37291.77249556,6.44658395,0.00026424,6.76939669,11.09692444,11.92564815,0.00394947,,,,,,,,,,,,,0.98157379,0.01550314,0.14658519,0.98128115,0.36822012,0.7302782328,,281,0.237225663,0.6514471715,0.2250602444,-0.204017335
20050729,20050731,15059.0,01C,CAN,0.141814,2005,7,20050630,20050630,171.24603087,57.13914944,171.24603087,0.0192789737,-0.032601679,0.0561264098,0.0363222431,0.0497484705,0.3060071609,0.4912651966,0.6329981803,0.2165881748,2.1033545198,0.0619389492,0.0436008901,,,0.2062542328,0.1776244251,-0.683363281,4.018020989,1.768241627,0.4241199442,-0.484822738,0.4642241962,0.0,0.0,0.4805049498,0.0104870917,0.4700178581,-0.31457804,0.0203834577,-0.334961498,0.0596600666,-0.059660067,0.0015286306,0.0836453951,0.3421324879,0.1390978509,0.131525635,0.168843459,0.1179107647,0.1315348296,-0.011425617,-0.008507232,-0.002918384,-0.01733322,-0.251787827,-0.076993287,-1.118428795,0.9989487785,0.2041912817,0.3481481654,0.38445583,,0.0217851729,,,1.0,0.162912306,0.1857601149,-0.180480824,-0.729750516,0.9460112879,0.0637994738,0.039505447,0.0217868598,0.0141390885,,-4.624935655,0.028780087,0.0325466993,0.0455939111,2.9861599569,3.0253938999,-0.711129159,0.137745084,0.1677873714,0.1970786365,0.158653354,1.4571693163,0.0861737997,0.114192415,0.0124464064,1.7128090024,0.1654538905,0.5896628203,0.5587664557,0.8450610917,4.0,-1.257140296,3.0430783475,146.0225188,0.2113745171,0.258903693,0.0135030519,1.3729630414,0.8015856056,0.4202993735,0.3903891363,0.4371290486,0.0945155717,0.1183134421,0.0891860936,0.0328375601,0.0296233402,,0.8177618588,0.1127612129,0.8935143396,14.552117845,0.3776544525,0.5618781809,1.4760276399,0.5161434823,0.6342840171,13.37280004,39226.05893525,6.11300596,0.00027314,6.52771147,11.00886048,12.09232034,0.00933568,0.01485178,0.06422817,-0.01869218,2.86291317,0.0150266,-0.03497649,0.01402606,0.20122899,0.02213363,0.02805484,0.01542174,-0.1256544,0.96380423,0.01531323,0.18988711,0.97695515,0.37051939,0.7300377075,1.4037994577,282,0.2380617012,0.6417017999,0.2136451165,-0.193766702
20050831,20050831,15059.0,01C,CAN,0.136868,2005,8,20050729,20050731,198.33655147,65.242286667,198.33655147,0.0166456849,-0.018721756,0.0418806827,0.1418141031,0.0663285461,0.2445531151,0.4821738416,0.5936060529,0.1774448994,2.1809792865,-0.006684786,0.0571007891,-0.001227195,,0.230383045,0.246086468,-0.527448974,4.1879316379,1.9073570864,0.1066844034,-0.50812429,0.4560475475,0.0,0.0,0.4968343562,0.0104870917,0.4700178581,-0.294103128,0.0203834577,-0.334961498,0.082878308,-0.082878308,0.0023576154,0.0754339723,0.3407223263,0.1178632796,0.1122197368,0.1753110779,0.1149080891,0.125703087,-0.061632178,-0.020211633,-0.041420546,-0.001081633,-0.016148209,-0.083959941,-1.253477086,0.9989487785,0.199823725,0.3430820209,0.3689311715,,0.0203991099,,,2.0,0.162912306,0.1857601149,-0.169299836,-0.389808263,0.0793965663,0.015489773,0.0090434911,-0.002292946,-0.001685843,,-5.092985456,0.0095225202,-0.116102225,0.0455939111,0.1240035005,-0.047099129,-0.545575078,0.136742438,0.1450169809,0.201370012,0.1380732614,1.4482323396,0.0680632659,0.1111381034,-0.039468252,1.7155164016,0.1610761808,0.5896628203,0.5283863942,0.8556663314,4.0,-1.257140296,3.0430783475,139.25009784,0.2732311785,0.1589141932,0.0192113061,1.1740280514,0.6843583951,0.3762446229,0.3522954956,0.3650779094,0.0786383154,0.0799081834,0.0413238506,0.0420434901,0.0392214079,,0.7317598929,0.0964872333,0.8765380056,15.494278487,0.4067113106,0.3209539678,0.8264619746,0.5034658298,0.5395184872,8.40578719,55184.95654587,6.88854145,0.00031521,6.58555526,10.67538682,11.47083246,0.00133047,0.02053305,2.83262428,-0.30186717,0.20496413,0.01949143,1.48516731,0.01922063,1.21064611,0.03089919,0.08227298,0.0208525,2.5938895,0.7969898,0.01618414,0.24998928,1.0,0.36799635,0.7657276944,1.8561449813,283,-0.447178633,0.3348815024,-0.465555837,-0.248719181
20050930,20050930,15059.0,01C,CAN,0.180907,2005,9,20050831,20050831,225.48257569,74.171899897,225.48257569,0.0146416978,-0.018721756,0.0418806827,0.1368684895,0.1832873525,0.3191597202,0.5882992564,0.8318473739,0.289081712,2.1979935563,0.0381119284,0.0660786583,0.0069764395,,0.230383045,0.246086468,-0.527448974,4.1879316379,1.9073570864,0.1066844034,-0.50812429,0.4560475475,0.0,0.0,0.4968343562,0.0104870917,0.4700178581,-0.294103128,0.0203834577,-0.334961498,0.082878308,-0.082878308,0.0023576154,0.0754339723,0.3407223263,0.1178632796,0.1122197368,0.1753110779,0.1149080891,0.125703087,-0.061632178,-0.020211633,-0.041420546,-0.001081633,-0.016148209,-0.083959941,-1.253477086,0.9989487785,0.199823725,0.3430820209,0.3689311715,,0.0203991099,,,2.0,0.162912306,0.1857601149,-0.169299836,-0.389808263,0.0793965663,0.015489773,0.0090434911,-0.002292946,-0.001685843,,-5.092985456,0.0095225202,-0.116102225,0.0455939111,0.1240035005,-0.047099129,-0.545575078,0.136742438,0.1450169809,0.201370012,0.1380732614,1.4482323396,0.0680632659,0.1111381034,-0.039468252,1.7155164016,0.1610761808,0.5896628203,0.5283863942,0.8556663314,4.0,-1.257140296,3.0430783475,139.25009784,0.2732311785,0.1589141932,0.0192113061,1.0326858931,0.6019679509,0.3309482375,0.3098823644,0.3211258934,0.0691709869,0.0702879745,0.0363488398,0.0369818413,0.0344995118,,0.6645041224,0.0876191287,0.8801578377,15.956465313,0.4700682078,0.3705124974,0.6742478215,0.5044143025,0.5520023419,3.82328368,121536.76227593,5.40658816,0.0006018,5.17588995,9.85159622,10.34162263,0.01145391,0.02117746,0.34482995,-0.2348385,-0.13765905,0.02222944,0.27921157,0.02147765,-0.3135248,0.03759961,0.0598136,0.02287237,0.41916755,0.56289287,0.017307,0.24782328,0.97367645,0.37731915,0.8151638636,2.1048634086,284,-0.469448853,0.3509802653,-0.451039094,-0.320165302
20051031,20051031,15059.0,01C,CAN,-0.051848,2005,10,20050930,20050930,266.4490314,87.590082645,266.4490314,0.0123905413,-0.018076178,0.0412230043,0.1809065531,0.2980924747,0.4121658423,0.7568958225,1.0061127323,0.3376661062,2.2060083526,0.0426788344,0.0786448146,,,0.230383045,0.246086468,-0.527448974,4.1879316379,1.9073570864,0.1066844034,-0.50812429,0.4560475475,0.0,0.0,0.4968343562,0.0104870917,0.4700178581,-0.294103128,0.0203834577,-0.334961498,0.082878308,-0.082878308,0.0023576154,0.0754339723,0.3407223263,0.1178632796,0.1122197368,0.1753110779,0.1149080891,0.125703087,-0.061632178,-0.020211633,-0.041420546,-0.001081633,-0.016148209,-0.083959941,-1.253477086,0.9989487785,0.199823725,0.3430820209,0.3689311715,,0.0203991099,,,2.0,0.162912306,0.1857601149,-0.169299836,-0.389808263,0.0793965663,0.015489773,0.0090434911,-0.002292946,-0.001685843,,-5.092985456,0.0095225202,-0.116102225,0.0455939111,0.1240035005,-0.047099129,-0.545575078,0.136742438,0.1450169809,0.201370012,0.1380732614,1.4482323396,0.0680632659,0.1111381034,-0.039468252,1.7155164016,0.1610761808,0.5896628203,0.5283863942,0.8556663314,4.0,-1.257140296,3.0430783475,139.25009784,0.2732311785,0.1589141932,0.0192113061,0.8739107582,0.5094155657,0.2800650489,0.2622380473,0.2717528871,0.0585359692,0.0594812203,0.030760217,0.0312958947,0.0291952226,,0.5835627323,0.0769464875,0.8600438237,16.475657721,0.5548363601,0.500358303,0.5738217004,0.5149950935,0.5631101475,3.00584797,181768.19572214,4.91891096,0.00082882,4.70584404,8.93633419,9.67468572,0.01222838,0.0234623,-0.48045358,-0.19265907,1.6703169,0.02411153,-0.49203557,0.02153381,-0.61255208,0.0395637,0.04747403,0.02469636,-0.36147392,0.61633836,0.01824776,0.23258618,0.98737849,0.37854278,0.854367299,2.10374438,285,-0.459430102,0.340012132,-0.447178633,-0.339402703
20051130,20051130,15059.0,01C,CAN,0.192673,2005,11,20051031,20051031,252.88329119,83.048699899,252.88329119,0.0130552229,-0.019323671,0.0424942704,-0.051848139,0.3425354493,0.6346026568,0.9078077164,1.2720626847,0.3624452966,2.3972855454,0.0655214933,0.0679748481,0.0297083878,,0.3967618289,0.2961675369,0.5223705699,0.3903734443,3.0558125669,0.2152916489,0.3699225916,0.1639891047,0.0,0.0,0.193198956,0.0104870917,0.4700178581,0.0880773674,0.0203834577,-0.334961498,0.1706504251,-0.170650425,0.0053854848,0.0783047371,0.3482919489,0.1216816707,0.1019209644,0.1959793467,0.1289657179,0.1229787429,-0.05491388,-0.014162244,-0.040751636,0.0075190138,0.1136521277,-0.163131411,-2.465779764,0.9989487785,0.1914212964,0.3506660854,0.3530909722,,0.0191088034,,,3.0,0.162912306,0.1857601149,0.0454618751,0.1061703215,0.7125708228,0.0318551275,0.0185688271,0.0135154013,0.0071175777,,-1.135566732,0.1460101124,-0.04238755,0.0455939111,1.0356401399,1.1917127063,0.0415910739,0.152861584,0.169960313,0.2312832944,0.1423593126,1.4493008976,0.0586391297,0.1094399781,-0.042618994,1.9493551543,0.1660049819,0.5896628203,0.4803668831,0.9657601802,4.0,-1.257140296,3.0430783475,162.4153255,-2.421694541,0.1123979719,0.0156556166,1.0611579612,0.5443635855,0.4165917087,0.3963142498,0.3192613367,0.0702042406,0.0622253793,-0.011213912,0.0347264752,0.0290620236,,0.647554825,0.0831711802,0.937289253,16.16342428,0.5753606842,0.747568193,0.6924584886,0.4907905213,0.6162674144,5.25871871,187395.55851719,4.78620859,0.00084104,4.65211983,8.34050589,9.1746616,0.0046821,0.02019187,-0.03847206,0.18676753,0.61288433,0.01330383,0.36287171,0.0197713,-0.96386246,0.02367145,0.03859771,0.02019463,-0.02658904,0.55838533,0.01875537,-0.02929701,0.93618475,0.37902811,0.8134058127,1.2311248819,286,-0.378457063,0.3371167214,-0.286894871,-0.348744542
