date,ret_eom,gvkey,iid,excntry,stock_ret,year,month,char_date,char_eom,me,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,bidaskhl_21d,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,ami_126d,ivol_capm_252d,betadown_252d,prc_highprc_252d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety
20050228,20050228,125240.0,01,USA,0.004762,2005,2,20050131,20050131,262.73520795,12.600000381,262.73520795,0.0194664393,0.5322213241,-0.404517161,0.0387469307,-0.012096733,-0.031459686,-0.10115717,-0.068195793,-0.034901596,-0.128353528,0.0180315375,-0.003145443,-0.135801867,0.0211492514,0.0859744661,0.0503315084,1.6906077348,-0.089700997,-0.178049017,-0.141768817,5.1021686747,-0.000182389,0.0,0.1808827672,-0.02151063,-0.031686129,0.0101754986,0.0674478615,0.0155008039,0.0519470577,-0.002789874,0.0027898745,0.052102426,0.0981432361,0.1784852731,0.3847752564,0.1813778692,0.2209848116,0.1510732631,0.7402181234,-0.00132626,0.0016392483,-0.002965508,0.0001035789,0.0008638011,0.0028934534,0.024130096,0.2251098553,0.6781894413,0.895102649,4.1472224033,,0.6254250111,-0.053417354,0.0566037736,4.0,0.0674635099,0.0453481747,0.0257709662,0.6802016985,0.092079009,0.0219679699,0.0170729667,0.0139465404,0.0107997681,,0.2515434649,-0.210353108,0.1717201869,0.0983793465,0.9032325623,0.3574688531,1.7977849855,0.1970842187,0.4178561036,0.2512982231,0.1969717347,1.6547236775,0.1228107704,0.1814814481,0.0590641235,1.2290937874,0.1220610427,0.844726133,0.7066942013,0.9176237997,7.0,-5.813098845,4.4630399835,484.19854336,-15.5691185,0.0767261656,0.0400040976,1.690317805,1.3752553486,0.0322948723,-1.02487216,1.4531170107,0.2077643131,0.2075892319,0.1112032157,0.0460806151,0.044128079,,,,1.3779041036,9.6197977398,1.2772882769,-0.148916094,-0.383660661,0.344148926,0.6756376131,0.0021021,1485052.40740063,1.74473265,0.00587274,1.75974671,0.00197785,0.00224807,0.00462365,0.01278765,1.2576401,-0.23168888,0.15016454,0.01332865,1.15329272,0.01272353,0.29851243,0.01810185,0.03786009,0.01298821,0.84915095,0.01872547,0.01989785,0.67343648,0.82031254,0.33532267,0.9874693778,0.851896737,85,0.2219396678,1.0548244095,-1.614470869,1.0771927955
20050331,20050331,125240.0,01,USA,-0.042654,2005,3,20050228,20050228,263.98631682,12.659999847,263.98631682,0.0193741821,0.5322213241,-0.404517161,0.0047618621,0.060387502,0.0647067123,0.0582621271,-0.049234995,-0.054969702,0.0537442652,0.0693726614,-0.009019152,0.083170224,0.0052410219,0.016553176,0.0098259512,3.1821422784,0.173828125,-0.183959949,-0.139081449,-0.010315604,0.000407778,0.0,0.1808827672,-0.048271296,-0.053643428,0.0053721318,0.0805453229,-2.0347200000000003e-18,0.0805453229,-0.002769683,0.0027696833,0.0101532146,0.0726967414,0.1409283155,0.364079338,0.1328119273,0.176179737,0.1119977585,0.494017659,-0.001191262,0.0017594018,-0.002950663,0.0157338172,0.1690959228,0.0185035005,0.1988625172,0.2466092538,0.7018547027,0.8573810855,3.5054535153,,0.6104322447,-0.053417354,0.0566037736,5.0,0.0873396615,0.0508006446,0.0383709274,0.7877528401,-0.11198653,0.0083137758,0.0067641509,-0.044619107,-0.034363428,,0.0063236122,-0.118375747,0.0905611113,0.0025973731,-0.380981777,-1.87346644,0.8570883663,0.1510046483,0.3701060074,0.1930035208,0.1350103865,1.6178845775,0.0776702588,0.1485457444,-0.032952837,1.1990671432,0.1238414676,0.8325747379,0.739207632,0.8514277929,7.0,-5.5122479,4.5634821209,353.18986692,-16.31008031,0.4071328629,0.0224445273,1.6535402488,1.3790222326,0.0314902685,-0.977884017,1.406171367,0.154447399,0.128430899,0.0306682562,0.0513132656,0.0489760233,,18.137933123,11.106283201,1.2987984254,10.676156391,1.3146228556,-0.042164642,0.0401499928,0.3616044362,0.6283200008,0.00275372,1626815.50679284,1.59343164,0.00641552,1.61257488,0.00196452,0.00211845,0.01076048,0.02282278,1.30438553,-0.22680278,0.92763014,0.0223951,1.71705011,0.0243841,1.52812042,0.03258892,0.0720486,0.02559658,0.94832355,0.01674089,0.02043916,0.69684469,0.82421876,0.36299629,1.0944439009,1.4935643006,86,0.1001929734,0.65393586,-1.355623002,0.9887047685
20050429,20050430,125240.0,01,USA,-0.109167,2005,4,20050331,20050331,253.524,12.0,253.524,0.0280233785,0.5501504146,-0.40896461,-0.042654019,0.0436933003,0.0462555472,0.0076877177,-0.106679597,-0.164946849,-0.173977705,-0.047750838,-0.008555805,0.0393571886,0.0025237974,0.016553176,0.0098259512,3.1821422784,0.173828125,-0.183959949,-0.139081449,-0.010315604,0.000407778,0.0,0.1808827672,-0.048271296,-0.053643428,0.0053721318,0.0805453229,-2.0347200000000003e-18,0.0805453229,-0.002769683,0.0027696833,0.0101532146,0.0726967414,0.1409283155,0.364079338,0.1328119273,0.176179737,0.1119977585,0.494017659,-0.001191262,0.0017594018,-0.002950663,0.0157338172,0.1690959228,0.0185035005,0.1988625172,0.2466092538,0.7018547027,0.8573810855,3.5054535153,,0.6104322447,-0.053417354,0.0566037736,5.0,0.0873396615,0.0508006446,0.0383709274,0.7877528401,-0.11198653,0.0083137758,0.0067641509,-0.044619107,-0.034363428,,0.0063236122,-0.118375747,0.0905611113,0.0025973731,-0.380981777,-1.87346644,0.8570883663,0.1510046483,0.3701060074,0.1930035208,0.1350103865,1.6178845775,0.0776702588,0.1485457444,-0.032952837,1.1990671432,0.1238414676,0.8325747379,0.739207632,0.8514277929,7.0,-5.5122479,4.5634821209,353.18986692,-16.31008031,0.4071328629,0.0224445273,1.7217778199,1.435931115,0.032789795,-1.018238904,1.4642006279,0.1608210663,0.1337309288,0.0319338603,0.0534308389,0.0509971443,,,,1.2434197558,10.318895824,1.2141885983,-0.12635551,0.0281671336,0.3615966073,0.6113469401,0.00336538,1681578.59599533,1.52136967,0.00662173,1.541882,0.0019856,0.00205508,0.00829514,0.01390036,0.57748496,0.32593481,1.87202028,0.01410836,0.72965052,0.0148641,0.27376938,0.02068877,0.0354267,0.01513778,1.1379051,0.01317361,0.01960359,0.43189314,0.78125002,0.3569387,1.0750108534,1.0021204661,87,0.1193680625,0.648668384,-1.363223738,1.0325909894
20050531,20050531,125240.0,1.0,USA,0.014032,2005,5,20050429,20050430,225.84762113,10.68999958,225.84762113,0.0314574887,0.5501504146,-0.408964612,-0.109166704,-0.038095269,-0.012911174,-0.032258163,-0.101898188,-0.103358407,-0.182447612,-0.117732547,-0.007777092,-0.002372189,0.0060931641,0.016553176,0.0098259512,3.1821422784,0.173828125,-0.183959949,-0.139081449,-0.010315604,0.000407778,0.0,0.1808827672,-0.048271296,-0.053643428,0.0053721318,0.0805453229,-2.0347200000000003e-18,0.0805453229,-0.002769683,0.0027696833,0.0101532146,0.0726967414,0.1409283155,0.364079338,0.1328119273,0.176179737,0.1119977585,0.494017659,-0.001191262,0.0017594018,-0.002950663,0.0157338172,0.1690959228,0.0185035005,0.1988625172,0.2466092538,0.7018547027,0.8573810855,3.5054535153,,0.6104322447,-0.053417354,0.0566037736,5.0,0.0873396615,0.0508006446,0.0383709274,0.7877528401,-0.11198653,0.0083137758,0.0067641509,-0.044619107,-0.034363428,,0.0063236122,-0.118375747,0.0905611113,0.0025973731,-0.380981777,-1.87346644,0.8570883663,0.1510046483,0.3701060074,0.1930035208,0.1350103865,1.6178845775,0.0776702588,0.1485457444,-0.032952837,1.1990671432,0.1238414676,0.8325747379,0.739207632,0.8514277929,7.0,-5.5122479,4.5634821209,353.18986692,-16.31008031,0.4071328629,0.0224445273,1.9327721842,1.6118965441,0.0368080034,-1.14301846,1.6436303298,0.1805287999,0.1501189157,0.0358471786,0.0599784932,0.0572465627,,,,1.284501736,9.214226284,1.2436930244,-0.117015113,-0.076803999,0.3619925398,0.6064721946,0.00283889,1735180.23463821,1.45990885,0.00686019,1.47347459,0.00193866,0.00197816,0.00439884,0.01051528,0.83399558,-0.23553432,0.88275595,0.01077342,0.92644773,0.01117943,1.0179224,0.0113014,0.02709565,0.0135158,0.21135647,0.01121751,0.01957288,0.44897572,0.78718701,0.34089042,1.0061376825,0.5498977385,88,0.0794041323,0.6293244999,-1.358350302,1.0267796711
20050630,20050630,125240.0,01,USA,0.064576,2005,6,20050531,20050531,229.01668322,10.840000153,229.01668322,0.0310221897,0.5522004261,-0.410286199,0.0140318591,-0.147164324,-0.091357383,-0.087656266,-0.09317861,0.0312621513,-0.248416554,0.055189427,-0.011518689,0.1031338335,-0.005258281,-0.001871706,0.0586157135,8.0389473684,-0.064064064,-0.190267688,-0.107939469,0.409939248,-0.000147618,0.0,0.1808827672,-0.017345174,-0.064880637,0.047535463,0.0308753316,-8.194470000000001e-18,0.0308753316,-0.002744781,0.0027447815,0.0033052704,0.0657502018,0.1403887862,0.3735947411,0.0989966555,0.1754989433,0.1168322548,0.4564108791,-0.000588167,0.0023388306,-0.002926998,0.0511844078,0.519099862,0.0539291893,0.5469367705,0.265455391,0.714445854,0.8638169955,3.2510493998,,0.5997209088,-0.053417354,0.0566037736,6.0,0.0782640326,0.0055437503,0.012945998,0.6572954195,0.0461489819,0.0301859945,0.0251745656,0.0035151149,0.0045343294,,0.2660425798,0.0043775406,0.0866352806,-0.026844572,0.5677435537,0.0115630335,1.2912500078,0.1498999685,0.3728954814,0.1902707651,0.0988113628,1.5609020094,0.0477615039,0.1501810633,-0.076586104,1.1807688956,0.1197809518,0.8175332718,0.8459622349,0.8364547625,7.0,-5.323666975,4.8561668269,370.83447942,-15.1103693,0.3246460234,0.01604904,1.8930935244,1.6032718439,0.0355301626,-1.099797606,1.6368196182,0.1873138646,0.0904169937,-0.022068261,0.0831336815,0.0793653971,,,,1.3924203487,9.4258354157,1.236854713,0.0475512524,0.320980578,0.4079903683,0.6921441496,0.00260578,1501201.92302017,0.77101462,0.00603958,0.76190458,0.00220028,0.00216406,0.00833749,0.01859712,0.26283954,-0.36389221,-0.19853453,0.01737735,0.01139827,0.01731447,-0.7439477,0.02922195,0.04200001,0.01993164,0.39390004,0.01151762,0.01854312,0.56194979,0.8,0.33850447,0.9491044609,1.5188672579,89,0.0666247883,0.4825746492,-1.346440489,1.1447662115
20050729,20050731,125240.0,1.0,USA,0.076182,2005,7,20050630,20050630,241.27034161,11.420000076,241.27034161,0.0365696753,0.5522004261,-0.40452799,0.0645756349,-0.096666657,-0.097411377,-0.095195539,-0.128549096,-0.054202367,-0.376028586,-0.003137252,-0.005362972,-0.142387792,0.0121572542,-0.001871706,0.0586157135,8.0389473684,-0.064064064,-0.190267688,-0.107939469,0.409939248,-0.000147618,0.0,0.1808827672,-0.017345174,-0.064880637,0.047535463,0.0308753316,-8.194470000000001e-18,0.0308753316,-0.002744781,0.0027447815,0.0033052704,0.0657502018,0.1403887862,0.3735947411,0.0989966555,0.1754989433,0.1168322548,0.4564108791,-0.000588167,0.0023388306,-0.002926998,0.0511844078,0.519099862,0.0539291893,0.5469367705,0.265455391,0.714445854,0.8638169955,3.2510493998,,0.5997209088,-0.053417354,0.0566037736,6.0,0.0782640326,0.0055437503,0.012945998,0.6572954195,0.0461489819,0.0301859945,0.0251745656,0.0035151149,0.0045343294,,0.2660425798,0.0043775406,0.0866352806,-0.026844572,0.5677435537,0.0115630335,1.2912500078,0.1498999685,0.3728954814,0.1902707651,0.0988113628,1.5609020094,0.0477615039,0.1501810633,-0.076586104,1.1807688956,0.1197809518,0.8175332718,0.8459622349,0.8364547625,7.0,-5.323666975,4.8561668269,370.83447942,-15.1103693,0.3246460234,0.01604904,1.7969469314,1.5218447388,0.0337256537,-1.043940993,1.5536886859,0.1778005523,0.0858248878,-0.020947457,0.0789114811,0.0753345806,,,,1.3494804226,9.9290182526,1.1658862517,-0.004675603,0.2502625179,0.407702416,0.6802743816,0.00268397,1151585.48668823,0.67622492,0.00472328,0.66712795,0.0028045,0.0024841,0.00625996,0.02671731,2.68968396,0.14691683,1.05112279,0.02405275,2.18503337,0.0243766,2.33514589,0.03500284,0.10231665,0.02672216,2.64587453,0.01376737,0.01845423,0.6806703,0.85223884,0.34219669,0.9704115534,1.8275409502,90,0.0591954411,0.4747213126,-1.349032948,1.1435413479
20050831,20050831,125240.0,01,USA,0.027665,2005,8,20050729,20050731,260.31448919,12.289999962,260.31448919,0.0338943025,0.0177790592,0.0175227048,0.076182127,0.0795136102,-0.074968283,-0.050749578,-0.069354933,-0.031459686,-0.39079231,-0.055074729,0.0065694696,0.0168248886,-0.002865678,-0.001871706,0.0586157135,8.0389473684,-0.064064064,-0.190267688,-0.107939469,0.409939248,-0.000147618,0.0,0.1808827672,-0.017345174,-0.064880637,0.047535463,0.0308753316,-8.194470000000001e-18,0.0308753316,-0.002744781,0.0027447815,0.0033052704,0.0657502018,0.1403887862,0.3735947411,0.0989966555,0.1754989433,0.1168322548,0.4564108791,-0.000588167,0.0023388306,-0.002926998,0.0511844078,0.519099862,0.0539291893,0.5469367705,0.265455391,0.714445854,0.8638169955,3.2510493998,,0.5997209088,-0.053417354,0.0566037736,6.0,0.0782640326,0.0055437503,0.012945998,0.6572954195,0.0461489819,0.0301859945,0.0251745656,0.0035151149,0.0045343294,,0.2660425798,0.0043775406,0.0866352806,-0.026844572,0.5677435537,0.0115630335,1.2912500078,0.1498999685,0.3728954814,0.1902707651,0.0988113628,1.5609020094,0.0477615039,0.1501810633,-0.076586104,1.1807688956,0.1197809518,0.8175332718,0.8459622349,0.8364547625,7.0,-5.323666975,4.8561668269,370.83447942,-15.1103693,0.3246460234,0.01604904,1.6654854724,1.4105092695,0.0312583446,-0.967568116,1.4400235698,0.1647929784,0.0795460908,-0.019414978,0.0731384567,0.0698232359,,13.657583371,7.7122988871,1.0086734652,10.617021309,1.1812930992,-0.142929305,-0.230231732,0.5953157786,0.6779546841,0.00276476,1071813.43972855,0.67415355,0.00442497,0.6731744,0.00294758,0.00250769,0.01170567,0.01582103,0.34383165,0.02272205,-0.75842544,0.0136327,-0.07073572,0.01367405,-0.15589606,0.02857455,0.05021278,0.01983904,0.47167494,0.01536289,0.01848113,0.76096024,0.9171642,0.34000073,0.9822899937,1.4820141651,91,0.056183116,0.4645627319,-1.337786784,1.1510558656
20050930,20050930,125240.0,01,USA,0.038797,2005,9,20050831,20050831,268.21068243,12.630000114,268.21068243,0.0328964453,0.0190508182,0.0162739414,0.0276647806,0.1456772711,-0.009215379,0.0556185157,0.0599183007,0.0647067123,-0.427710666,0.0224812683,0.007040698,-0.065601476,0.0032422401,-0.028478422,-0.022613488,-0.800693241,0.2348130841,-0.196809048,-0.137862154,-0.737551867,0.0004553641,0.0,-0.052869813,0.0009424451,-0.061963503,0.0629059481,0.0042613926,-0.016574348,0.0208357404,-0.001588111,-0.051281703,-0.026823439,0.0508127457,0.1372509422,0.3376513633,0.0926110941,0.163833368,0.1005980817,0.4009550916,0.0012596142,0.0027185918,-0.001458978,0.048227818,0.5437964595,-0.003053885,-0.034434312,0.2760749564,0.6893080051,0.8181555324,2.921328518,,0.5846218326,-0.015841757,-0.006904488,0.0,0.0813568574,0.0093189301,0.0097214733,-0.522326064,-0.066502016,0.0436520906,0.0369692077,-0.018792177,-0.01171818,,-0.268969647,-0.1228998,0.0236138136,0.0411719197,-0.303983783,-0.682394315,-0.706990561,0.1368280422,0.3280355854,0.174239957,0.0899736763,1.4396760927,0.0373579819,0.1408389121,-0.098913213,1.1754062215,0.0856047927,0.8264589866,0.6642955189,0.8101774206,4.0,-4.82780362,4.4890807753,334.5085813,-16.71517319,0.2859224341,0.0356000426,1.6457398192,1.4001455744,0.0296557912,-0.932479638,1.3662058374,0.1408519588,0.0614815184,0.0426157523,,0.0733602399,,6.9262948416,3.4328045364,1.0471781762,10.794905522,1.2241228454,-0.026300543,-0.023437941,0.5956632661,0.6976313432,0.00395939,978414.95878013,0.72636244,0.00404535,0.73019512,0.00316515,0.00256559,0.008817,0.00971059,-0.23141442,0.46243197,1.19006836,0.01010592,-0.21207382,0.00996026,-0.33902066,0.02040099,0.03524593,0.01285746,1.3226584,0.01524876,0.01813162,0.99166834,0.94253735,0.34619566,1.0358291407,1.0632529778,92,-0.210748336,0.2206943778,-1.405647908,1.0480974744
20051031,20051031,125240.0,01,USA,-0.019231,2005,10,20050930,20050930,276.51,13.0,276.51,0.0366175478,0.0205844249,0.0190605935,0.0387965068,0.1059544694,0.0635595489,0.0626827361,0.0652916017,0.0462555472,-0.176448346,0.0147298975,0.0092285716,-0.021831086,0.006352999,-0.028478422,-0.022613488,-0.800693241,0.2348130841,-0.196809048,-0.137862154,-0.737551867,0.0004553641,0.0,-0.052869813,0.0009424451,-0.061963503,0.0629059481,0.0042613926,-0.016574348,0.0208357404,-0.001588111,-0.051281703,-0.026823439,0.0508127457,0.1372509422,0.3376513633,0.0926110941,0.163833368,0.1005980817,0.4009550916,0.0012596142,0.0027185918,-0.001458978,0.048227818,0.5437964595,-0.003053885,-0.034434312,0.2760749564,0.6893080051,0.8181555324,2.921328518,,0.5846218326,-0.015841757,-0.006904488,0.0,0.0813568574,0.0093189301,0.0097214733,-0.522326064,-0.066502016,0.0436520906,0.0369692077,-0.018792177,-0.01171818,,-0.268969647,-0.1228998,0.0236138136,0.0411719197,-0.303983783,-0.682394315,-0.706990561,0.1368280422,0.3280355854,0.174239957,0.0899736763,1.4396760927,0.0373579819,0.1408389121,-0.098913213,1.1754062215,0.0856047927,0.8264589866,0.6642955189,0.8101774206,4.0,-4.82780362,4.4890807753,334.5085813,-16.71517319,0.2859224341,0.0356000426,1.5963437127,1.3581208636,0.0287656866,-0.9044917,1.3251998119,0.1366243535,0.0596361795,0.0413366605,,0.0711583668,,4.7496308077,2.3540081033,1.034230615,11.051182416,1.1305120617,-0.006643314,0.2703104096,0.5981595814,0.7174924565,0.00276443,1041791.6692175,0.77792806,0.00423059,0.75912135,0.00304932,0.00252462,0.00995377,0.01853902,2.08414898,-0.26576242,2.37227403,0.0189644,1.70335086,0.01905694,2.16430295,0.02692121,0.07091057,0.02015426,1.93060879,0.01446742,0.01830715,0.92408474,0.97014928,0.3632564,1.0998161453,1.3945127372,93,-0.238273642,0.220270414,-1.402637508,1.009769222
20051130,20051130,125240.0,01,USA,0.059608,2005,11,20051031,20051031,271.1925,12.75,271.1925,0.0373355389,0.0205844249,0.0190605928,-0.01923077,0.0675345843,0.2402117762,0.0627334547,0.0905573959,-0.012911174,-0.160864281,-0.032258034,0.0104128683,0.0412162286,0.0010497232,-0.028478422,-0.022613488,-0.800693241,0.2348130841,-0.196809048,-0.137862154,-0.737551867,0.0004553641,0.0,-0.052869813,0.0009424451,-0.061963503,0.0629059481,0.0042613926,-0.016574348,0.0208357404,-0.001588111,-0.051281703,-0.026823439,0.0508127457,0.1372509422,0.3376513633,0.0926110941,0.163833368,0.1005980817,0.4009550916,0.0012596142,0.0027185918,-0.001458978,0.048227818,0.5437964595,-0.003053885,-0.034434312,0.2760749564,0.6893080051,0.8181555324,2.921328518,,0.5846218326,-0.015841757,-0.006904488,0.0,0.0813568574,0.0093189301,0.0097214733,-0.522326064,-0.066502016,0.0436520906,0.0369692077,-0.018792177,-0.01171818,,-0.268969647,-0.1228998,0.0236138136,0.0411719197,-0.303983783,-0.682394315,-0.706990561,0.1368280422,0.3280355854,0.174239957,0.0899736763,1.4396760927,0.0373579819,0.1408389121,-0.098913213,1.1754062215,0.0856047927,0.8264589866,0.6642955189,0.8101774206,4.0,-4.82780362,4.4890807753,334.5085813,-16.71517319,0.2859224341,0.0356000426,1.6276445698,1.3847506845,0.0293297197,-0.922226831,1.351184122,0.1393032624,0.0608055164,0.0421471833,,0.0725536289,,5.9470876894,2.9474906953,1.0234434873,10.888787299,1.1346901227,-0.035588077,1.1370152928,0.5948684314,0.7301789526,0.00349063,1027751.01192817,0.76827874,0.00411122,0.75887076,0.00315772,0.00250811,0.01071132,0.00912493,1.20036318,0.01199527,0.95758158,0.00886362,1.05866644,0.00935185,0.89491467,0.01845267,0.03730739,0.01401488,1.13383647,0.01401647,0.01793739,0.9687429,0.95149256,0.3752307,1.071463606,0.9717832392,94,-0.25965805,0.2074652438,-1.370882824,1.0171121263
