date,ret_eom,gvkey,iid,excntry,stock_ret,year,month,char_date,char_eom,me,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,bidaskhl_21d,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,ami_126d,ivol_capm_252d,betadown_252d,prc_highprc_252d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety
20050228,20050228,177047.0,01C,CAN,0.593165,2005,2,20050131,20050131,5.8758007446,0.8878514271,5.8758007446,,,,0.197996765,0.3902759974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10084783,28930.03318257,1.70269588,,,6.55324425,6.89684502,0.02640549,0.06156637,0.03150975,0.00927174,0.02423289,0.06374665,0.26137308,0.06162211,0.31623564,0.09107322,0.11768836,0.06168722,0.10440587,25.35552934,0.10030593,,0.84399415,,,0.9068095546,13,,,,
20050331,20050331,177047.0,01C,CAN,-0.036041,2005,3,20050228,20050228,9.3611199274,1.4144937938,9.3611199274,,,,0.5931649718,0.0668357133,3.6775767083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10150468,40993.42891924,1.62002766,0.00890454,1.2414026,5.25134181,6.2740274,0.03436258,0.07572829,1.35824309,-0.60187905,13.94091021,0.07773943,1.33037982,0.07900112,1.37494283,0.12818733,0.26070944,0.0799716,1.16615441,20.8611332,0.09789051,-0.12107786,0.99407356,,,1.3092725738,14,,,,
20050429,20050430,177047.0,01C,CAN,-0.006769,2005,4,20050331,20050331,9.0237363438,1.3635141045,9.0237363438,,,,-0.036040942,0.9086064823,7.5236527754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95679133,49861.92145237,1.41608732,0.00828392,1.27722931,2.68955032,5.60940121,0.01247696,0.03942277,0.49163651,-0.28074279,1.37910988,0.04110125,0.41031582,0.04138012,0.3869654,0.0584638,0.06857607,0.04048551,0.211758,13.80294926,0.09269967,0.43142678,0.95824621,,,0.6306795054,15,,,,
20050531,20050531,177047.0,01C,CAN,0.058427,2005,5,20050429,20050430,8.962652603,1.3542841649,8.962652603,,,,-0.006769229,0.5357458049,1.5578555087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00224858,54250.40195031,1.33650261,0.00779393,1.28908789,2.16834724,5.22489135,0.02412693,0.09432437,0.65514349,-0.08588643,2.22174548,0.08587565,-0.09302603,0.08272674,0.35571317,0.11415891,0.27662795,0.09434831,0.65413979,7.62490899,0.09266148,0.68945484,0.79554834,,,1.2319949038,16,,,,
20050630,20050630,177047.0,01C,CAN,0.309764,2005,6,20050531,20050531,9.4863107597,1.4334105107,9.4863107597,,,,0.0584266935,-0.042566202,0.6272978439,6.1349415821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.00359695,49830.80441441,1.48903639,0.00669344,1.49079204,3.36196945,5.3962359,0.02712036,0.03086652,0.58613581,-0.18828481,0.48022843,0.0321378,0.28488285,0.03185769,0.28609144,0.05060343,0.06082272,0.03086765,0.58922439,8.78715925,0.08856865,0.80714384,0.8420296,,,0.5713452676,17,,,,
20050729,20050731,177047.0,01C,CAN,0.303157,2005,7,20050630,20050630,19.391966164,1.8774291959,19.391966164,,,,0.3097637989,0.0512619605,0.9341312097,7.6376437501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.77614,55898.03335169,1.82700614,0.00664492,1.60264654,3.16864566,5.33939858,0.03067824,0.03535527,-0.01648975,-0.16460225,-3.43094448,0.03577829,-0.18434426,0.03699435,-0.22600485,0.05673221,0.084197,0.03541622,-0.05171619,4.55944578,0.08503328,0.89271697,0.95278694,,,0.6671688558,18,,,,
20050831,20050831,177047.0,01C,CAN,-0.078448,2005,8,20050729,20050731,25.270784212,2.44658575,25.270784212,,,,0.3031574002,0.386288967,1.114575861,2.5219236786,,,,-0.066467646,0.359813752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7075591216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0156551576,,0.8670344172,,,,,,,,,,0.1548704873,0.1524833367,0.0,-0.109580026,,,,,,,,0.0466775044,,,,,,,,,1.05346133,58398.46614818,1.8385275,0.00504796,1.71866673,3.00260772,4.77097739,0.02001176,0.05657053,-0.35789855,0.36708195,3.82251999,0.05888304,-0.31600886,0.06044757,-0.39764119,0.0812606,0.12113929,0.05725761,-0.34599292,4.54100111,0.08077705,-0.05091629,0.91865775,,,1.0059856621,19,,,,1.5766032533
20050930,20050930,177047.0,01C,CAN,0.342559,2005,9,20050831,20050831,24.972582974,2.2546571844,24.972582974,,,,-0.078447512,0.7068283871,0.7296546374,1.9397993562,11.889648166,3.6775767083,,-0.125709181,0.3641102674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7075591216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0156551576,,0.8670344172,,,,,,,,,,0.1567198183,0.1543041623,0.0,-0.110888537,,,,,,,,0.0473044031,,,,,,,,0.9984859955,7.64277128,50060.71584819,1.9969727,0.00373354,1.87808089,3.94088415,4.58568595,0.02795652,0.03979292,0.57645124,-0.09713669,-1.63349948,0.04167489,0.65149109,0.04120121,0.58072532,0.05145704,0.10530914,0.04139338,0.50086751,4.84603781,0.07946086,-0.38182358,0.84659134,,,0.6475250573,20,,,,1.5596035121
20051031,20051031,177047.0,01C,CAN,-0.146128,2005,10,20050930,20050930,33.757217851,3.027010209,33.757217851,,,,0.342558962,0.2009279441,0.6535635216,2.042256768,12.586425795,7.5236527754,,2.2122425482,0.1941390323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7075591216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0156551576,,0.8670344172,,,,,,,,,,0.1159366475,0.1141496172,0.0,-0.082032032,,,,,,,,0.0338943311,,,,,,,,0.9985196151,3.00400056,56939.58716312,1.86498004,0.00322238,1.91246314,4.3029938,3.50250469,0.0353449,0.04737604,0.32752674,0.18270066,-5.7602572,0.04230424,-0.01892597,0.0425109,-0.32916945,0.08261841,0.10001228,0.04877795,0.35318457,4.89864047,0.07847923,-0.17606224,0.92652444,,,1.0523620746,21,,,,1.5596035121
20051130,20051130,177047.0,01C,CAN,0.191871,2005,11,20051031,20051031,29.470509108,2.5846789254,29.470509108,,,,-0.146128111,0.2372385513,1.2351366778,2.4093657076,4.6784559193,1.5578555087,,0.5612020919,0.1298362866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5635714286,,,,,,,,,-0.109941582,-0.108246959,,,,,,,,,,,,,,,,,,,1.0418604651,,0.8134964286,,,,,,,,,,0.1551086864,0.148876641,0.0,-0.087414824,,,,,,,,0.0665903513,,,,,,,,0.5322415936,6.303998,62473.96605034,1.85494569,0.00279181,2.06268598,5.00420893,3.58594493,0.02978506,0.05174881,-0.08675762,-0.15577503,0.99954417,0.05307782,0.36502242,0.05428055,-0.0587447,0.05513164,0.10120959,0.05193152,-0.17219481,3.49444522,0.06350566,0.60718327,0.79113317,,,0.8681345301,22,,,,1.574842477
